,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 1029,ID 787,ID 787,ID 787,ID 787,ID 787,ID 787,ID 787,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 1065,ID 894,ID 894,ID 894,ID 894,ID 894,ID 894,ID 894
02:16.345,-91.302,59.197,7.165,-0.005,949.986,943.436,106.67,-91.222,59.177,7.135,-0.011,948.960,943.423,106.55,49.69,74.875,6.519,0.000,800.187,792.143,17.16,49.492,75.157,6.580,0.006,802.295,792.469,17.50
02:16.445,-91.587,58.524,7.164,-0.005,951.462,944.142,106.42,-91.5,58.563,7.140,-0.008,950.233,944.075,106.35,49.184,75.258,6.519,0.000,801.507,792.778,17.81,48.952,75.525,6.575,0.003,803.637,793.122,18.15
02:16.545,-91.835,57.855,7.164,-0.005,952.905,944.857,106.14,-91.754,57.926,7.144,-0.005,951.592,944.762,106.11,48.662,75.663,6.519,0.000,802.802,793.438,18.44,48.428,75.863,6.571,0.000,804.913,793.745,18.79
02:16.645,-92.078,57.181,7.163,-0.005,952.905,945.573,105.85,-92.015,57.266,7.151,-0.001,951.592,945.471,105.84,48.116,76.016,6.520,0.000,802.802,794.062,19.09,47.895,76.205,6.568,-0.002,804.913,794.351,19.40
02:16.745,-92.333,56.523,7.161,-0.005,952.905,946.245,105.54,-92.242,56.613,7.156,0.001,952.992,946.134,105.56,47.555,76.365,6.521,0.001,804.112,794.724,19.73,47.361,76.505,6.567,-0.002,806.158,794.963,20.02
02:16.845,-92.579,55.83,7.159,-0.006,954.327,946.981,105.26,-92.476,55.915,7.160,0.003,952.992,946.870,105.26,46.991,76.692,6.522,0.002,804.112,795.376,20.37,46.823,76.809,6.567,-0.002,806.158,795.581,20.61
02:16.945,-92.84,55.152,7.157,-0.007,954.327,947.705,104.94,-92.726,55.245,7.165,0.006,952.992,947.584,104.93,46.41,77.036,6.524,0.002,804.112,796.031,21.00,46.276,77.143,6.567,-0.002,806.158,796.200,21.20
02:17.045,-93.052,54.469,7.154,-0.008,955.788,948.390,104.65,-92.919,54.558,7.169,0.008,954.443,948.272,104.63,45.831,77.355,6.525,0.003,805.439,796.693,21.66,45.743,77.443,6.567,-0.002,807.416,796.812,21.83
02:17.145,-93.238,53.781,7.152,-0.009,955.788,949.102,104.31,-93.104,53.819,7.173,0.010,954.443,949.034,104.28,45.249,77.677,6.526,0.004,805.439,797.358,22.29,45.19,77.736,6.568,-0.002,807.416,797.439,22.42
02:17.245,-93.363,53.054,7.155,-0.007,957.215,949.838,103.96,-93.259,53.053,7.173,0.010,955.918,949.815,103.89,44.646,78,6.527,0.004,806.765,798.023,22.93,44.608,78.081,6.566,-0.002,808.653,798.093,23.01
02:17.345,-93.485,52.353,7.157,-0.005,957.215,950.517,103.53,-93.466,52.196,7.173,0.009,955.918,950.667,103.46,44.024,78.286,6.527,0.004,806.765,798.708,23.58,43.99,78.39,6.565,-0.003,808.653,798.784,23.67
02:17.445,-93.612,51.638,7.160,-0.003,958.664,951.243,103.12,-93.622,51.399,7.173,0.009,957.580,951.480,103.00,43.404,78.574,6.527,0.004,808.133,799.391,24.23,43.394,78.666,6.563,-0.004,810.019,799.440,24.32
02:17.545,-93.739,50.919,7.163,-0.001,958.664,951.974,102.71,-93.77,50.645,7.173,0.008,957.580,952.216,102.55,42.794,78.836,6.528,0.004,808.133,800.035,24.87,42.762,78.985,6.561,-0.005,810.019,800.123,24.94
02:17.645,-93.82,50.194,7.163,-0.001,960.120,952.670,102.29,-93.888,49.898,7.168,0.005,959.160,952.973,102.12,42.19,79.105,6.527,0.003,809.480,800.696,25.49,42.139,79.264,6.553,-0.009,811.383,800.805,25.61
02:17.745,-93.956,49.464,7.163,-0.001,960.120,953.412,101.83,-94.049,49.151,7.166,0.004,959.160,953.735,101.67,41.592,79.379,6.527,0.004,809.480,801.354,26.10,41.551,79.541,6.544,-0.013,811.383,801.454,26.25
02:17.845,-94.114,48.742,7.162,-0.001,961.591,954.111,101.41,-94.129,48.426,7.165,0.003,960.679,954.427,101.26,40.958,79.646,6.528,0.004,810.798,802.023,26.72,40.925,79.799,6.535,-0.017,812.715,802.105,26.86
02:17.945,-94.149,47.964,7.162,-0.002,961.591,954.889,101.01,-94.167,47.691,7.164,0.002,960.679,955.163,100.80,40.316,79.866,6.528,0.004,810.798,802.701,27.36,40.258,80.051,6.526,-0.021,812.715,802.818,27.49
02:18.045,-94.169,47.221,7.161,-0.002,963.103,955.633,100.49,-94.234,46.989,7.162,0.001,962.143,955.869,100.31,39.71,80.075,6.529,0.004,812.163,803.343,27.97,39.585,80.263,6.517,-0.026,814.104,803.523,28.14
02:18.145,-94.238,46.467,7.161,-0.002,963.103,956.358,99.98,-94.285,46.28,7.163,0.000,962.143,956.546,99.86,39.083,80.27,6.529,0.004,812.163,803.988,28.54,38.934,80.449,6.510,-0.028,814.104,804.175,28.76
02:18.245,-94.3,45.741,7.159,-0.003,964.602,957.085,99.49,-94.338,45.564,7.164,0.000,963.558,957.263,99.39,38.458,80.44,6.530,0.004,813.460,804.629,29.12,38.288,80.567,6.503,-0.030,815.486,804.828,29.36
02:18.345,-94.363,44.981,7.156,-0.004,964.602,957.847,99.02,-94.398,44.867,7.164,0.000,963.558,957.962,98.93,37.845,80.615,6.531,0.004,813.460,805.266,29.69,37.699,80.713,6.496,-0.032,815.486,805.434,29.90
02:18.445,-94.398,44.269,7.154,-0.005,966.093,958.513,98.53,-94.43,44.198,7.164,0.001,964.975,958.583,98.48,37.222,80.785,6.531,0.005,814.745,805.912,30.24,37.112,80.842,6.489,-0.034,816.748,806.018,30.42
02:18.545,-94.415,43.543,7.151,-0.006,966.093,959.237,98.05,-94.434,43.485,7.165,0.001,964.975,959.296,98.02,36.569,80.929,6.532,0.005,814.745,806.566,30.80,36.539,80.953,6.482,-0.036,816.748,806.600,30.92
02:18.645,-94.425,42.819,7.149,-0.007,967.531,959.962,97.55,-94.429,42.793,7.165,0.001,966.357,959.988,97.52,35.927,81.045,6.531,0.004,816.059,807.217,31.37,35.949,81.068,6.477,-0.038,817.932,807.201,31.41
02:18.745,-94.404,42.108,7.146,-0.009,968.966,960.629,97.05,-94.404,42.115,7.163,0.000,967.727,960.622,97.03,35.292,81.161,6.532,0.004,817.356,807.862,31.90,35.37,81.194,6.476,-0.037,819.125,807.794,31.90
02:18.845,-94.343,41.407,7.143,-0.010,968.966,961.333,96.53,-94.34,41.448,7.162,-0.001,967.727,961.292,96.53,34.662,81.244,6.533,0.005,817.356,808.486,32.43,34.714,81.254,6.475,-0.035,819.125,808.437,32.40
02:18.945,-94.24,40.682,7.140,-0.011,968.966,962.017,95.99,-94.254,40.756,7.160,-0.002,967.727,961.989,96.02,34.033,81.312,6.534,0.005,817.356,809.118,32.94,34.114,81.302,6.474,-0.034,819.125,809.036,32.91
02:19.045,-94.081,39.987,7.136,-0.012,970.401,962.727,95.40,-94.119,40.032,7.158,-0.003,969.094,962.677,95.47,33.377,81.368,6.536,0.006,818.624,809.773,33.43,33.565,81.371,6.473,-0.033,820.385,809.589,33.37
02:19.145,-93.915,39.294,7.135,-0.012,971.826,963.438,94.80,-93.986,39.315,7.152,-0.007,970.559,963.407,94.86,32.725,81.45,6.537,0.006,819.939,810.428,33.93,32.941,81.43,6.470,-0.032,821.564,810.211,33.80
02:19.245,-93.814,38.608,7.135,-0.012,971.826,964.090,94.19,-93.863,38.609,7.145,-0.010,970.559,964.078,94.26,32.093,81.54,6.538,0.006,819.939,811.067,34.45,32.294,81.529,6.468,-0.032,821.564,810.865,34.29
02:19.345,-93.727,37.928,7.134,-0.011,971.826,964.773,93.64,-93.696,37.895,7.139,-0.013,970.559,964.811,93.67,31.43,81.61,6.539,0.007,819.939,811.733,34.96,31.631,81.604,6.466,-0.032,821.564,811.533,34.81
02:19.445,-93.591,37.222,7.133,-0.011,973.204,965.493,93.09,-93.514,37.167,7.132,-0.016,972.008,965.562,93.05,30.755,81.668,6.540,0.007,821.243,812.409,35.48,30.917,81.692,6.463,-0.031,822.885,812.250,35.34
02:19.545,-93.459,36.527,7.132,-0.011,973.204,966.159,92.50,-93.314,36.445,7.126,-0.019,972.008,966.274,92.41,30.097,81.747,6.541,0.007,821.243,813.070,36.00,30.181,81.769,6.461,-0.031,822.885,812.988,35.90
02:19.645,-93.288,35.847,7.131,-0.011,974.630,966.861,91.91,-93.095,35.729,7.119,-0.022,973.507,967.023,91.75,29.432,81.818,6.542,0.007,822.583,813.739,36.52,29.484,81.846,6.454,-0.033,824.344,813.689,36.48
02:19.745,-93.085,35.164,7.126,-0.012,976.043,967.573,91.31,-92.85,34.97,7.114,-0.024,975.053,967.818,91.09,28.757,81.911,6.543,0.007,823.932,814.412,37.04,28.799,81.92,6.446,-0.035,825.734,814.370,37.03
02:19.845,-92.872,34.483,7.121,-0.014,976.043,968.242,90.69,-92.645,34.278,7.109,-0.025,975.053,968.505,90.38,28.067,81.966,6.544,0.007,823.932,815.103,37.59,28.224,82.054,6.439,-0.037,825.734,814.948,37.56
02:19.945,-92.633,33.818,7.116,-0.016,976.043,968.950,90.05,-92.415,33.579,7.104,-0.027,975.053,969.242,89.75,27.385,82.052,6.545,0.007,823.932,815.786,38.11,27.575,82.149,6.432,-0.040,825.734,815.598,38.06
02:20.045,-92.397,33.132,7.111,-0.018,977.462,969.674,89.41,-92.196,32.912,7.099,-0.029,976.510,969.944,89.09,26.72,82.154,6.546,0.008,825.311,816.446,38.66,26.914,82.249,6.424,-0.042,826.979,816.252,38.59
02:20.145,-92.124,32.439,7.109,-0.018,977.462,970.382,88.76,-91.95,32.241,7.100,-0.027,976.510,970.629,88.46,26.056,82.227,6.548,0.008,825.311,817.110,39.20,26.309,82.378,6.423,-0.041,826.979,816.857,39.13
02:20.245,-91.828,31.722,7.105,-0.019,978.931,971.159,88.08,-91.71,31.592,7.100,-0.025,977.926,971.321,87.82,25.374,82.295,6.552,0.010,826.651,817.792,39.72,25.65,82.481,6.422,-0.039,828.265,817.516,39.65
02:20.345,-91.528,31.033,7.100,-0.020,980.458,971.908,87.36,-91.443,30.926,7.101,-0.024,979.335,972.007,87.19,24.739,82.399,6.556,0.011,827.979,818.427,40.25,24.98,82.571,6.422,-0.037,829.607,818.186,40.19
02:20.445,-91.247,30.374,7.096,-0.021,980.458,972.592,86.66,-91.161,30.266,7.102,-0.022,979.335,972.726,86.53,24.095,82.488,6.559,0.012,827.979,819.071,40.77,24.387,82.674,6.422,-0.035,829.607,818.779,40.72
02:20.545,-90.927,29.705,7.092,-0.022,980.458,973.334,86.00,-90.888,29.619,7.102,-0.020,979.335,973.428,85.86,23.44,82.555,6.563,0.014,827.979,819.726,41.29,23.808,82.775,6.422,-0.033,829.607,819.358,41.22
02:20.645,-90.632,29.048,7.087,-0.023,981.915,974.022,85.30,-90.598,28.979,7.103,-0.019,980.754,974.101,85.21,22.784,82.63,6.566,0.015,829.287,820.382,41.80,23.211,82.865,6.430,-0.028,830.796,819.955,41.70
02:20.745,-90.326,28.395,7.087,-0.022,981.915,974.744,84.63,-90.312,28.36,7.103,-0.018,980.754,974.782,84.55,22.123,82.685,6.571,0.016,829.287,821.043,42.32,22.608,82.956,6.438,-0.022,830.796,820.558,42.18
02:20.845,-90.05,27.761,7.087,-0.021,983.356,975.435,83.95,-89.977,27.693,7.103,-0.017,982.138,975.529,83.91,21.48,82.767,6.576,0.018,830.610,821.686,42.82,21.93,82.989,6.446,-0.017,832.009,821.236,42.67
02:20.945,-89.72,27.121,7.087,-0.019,983.356,976.119,83.30,-89.647,27.06,7.103,-0.016,982.138,976.207,83.21,20.818,82.817,6.580,0.020,830.610,822.348,43.34,21.279,83.031,6.455,-0.011,832.009,821.887,43.18
02:21.045,-89.398,26.496,7.087,-0.018,984.766,976.821,82.62,-89.28,26.411,7.103,-0.015,983.598,976.953,82.52,20.156,82.838,6.585,0.021,831.921,823.010,43.84,20.579,83.04,6.463,-0.006,833.340,822.587,43.67
02:21.145,-89.053,25.888,7.087,-0.017,984.766,977.520,81.95,-88.935,25.779,7.105,-0.013,983.598,977.673,81.81,19.482,82.845,6.590,0.022,831.921,823.684,44.32,19.863,83.03,6.470,-0.001,833.340,823.303,44.17
02:21.245,-88.709,25.302,7.089,-0.015,986.167,978.168,81.28,-88.544,25.153,7.104,-0.013,985.063,978.383,81.12,18.83,82.841,6.592,0.022,833.257,824.336,44.80,19.253,83.043,6.473,0.000,834.756,823.913,44.67
02:21.345,-88.336,24.687,7.090,-0.013,986.167,978.887,80.62,-88.175,24.557,7.102,-0.013,985.063,979.083,80.40,18.126,82.803,6.595,0.022,833.257,825.039,45.26,18.653,83.061,6.476,0.002,834.756,824.513,45.11
02:21.445,-87.931,24.084,7.092,-0.011,987.565,979.613,79.92,-87.769,23.983,7.101,-0.012,986.502,979.787,79.71,17.458,82.777,6.597,0.022,834.613,825.707,45.73,17.961,83.014,6.478,0.003,835.966,825.204,45.54
02:21.545,-87.51,23.483,7.093,-0.010,989.025,980.308,79.21,-87.347,23.416,7.100,-0.012,987.911,980.459,79.02,16.793,82.753,6.600,0.022,835.946,826.372,46.19,17.278,82.954,6.481,0.005,837.345,825.887,46.00
02:21.645,-87.082,22.896,7.092,-0.010,989.025,981.035,78.48,-86.887,22.871,7.100,-0.011,987.911,981.170,78.32,16.115,82.709,6.601,0.022,835.946,827.050,46.64,16.598,82.89,6.484,0.006,837.345,826.567,46.44
02:21.745,-86.623,22.301,7.095,-0.008,989.025,981.787,77.77,-86.444,22.322,7.104,-0.009,987.911,981.875,77.61,15.434,82.664,6.604,0.022,835.946,827.731,47.09,15.865,82.786,6.489,0.008,837.345,827.300,46.88
02:21.845,-86.149,21.739,7.098,-0.006,990.502,982.485,77.02,-85.96,21.776,7.108,-0.006,989.329,982.576,76.91,14.776,82.6,6.606,0.022,837.307,828.389,47.54,15.152,82.702,6.494,0.010,838.767,828.013,47.32
02:21.945,-85.717,21.19,7.101,-0.004,990.502,983.183,76.29,-85.472,21.205,7.112,-0.003,989.329,983.327,76.18,14.12,82.529,6.608,0.022,837.307,829.045,47.96,14.515,82.65,6.499,0.013,838.767,828.650,47.77
02:22.045,-85.229,20.651,7.104,-0.002,991.935,983.910,75.59,-85.016,20.678,7.116,-0.001,990.809,984.003,75.43,13.457,82.461,6.610,0.022,838.627,829.708,48.37,13.902,82.604,6.504,0.015,840.123,829.263,48.18
02:22.145,-84.718,20.114,7.107,0.001,991.935,984.621,74.87,-84.532,20.125,7.120,0.002,990.809,984.737,74.74,12.797,82.385,6.613,0.022,838.627,830.368,48.79,13.26,82.548,6.513,0.019,840.123,829.905,48.58
02:22.245,-84.213,19.602,7.112,0.003,993.403,985.341,74.13,-84.024,19.569,7.122,0.003,992.240,985.492,74.00,12.12,82.353,6.613,0.021,839.957,831.045,49.21,12.576,82.478,6.523,0.022,841.382,830.589,48.99
02:22.345,-83.695,19.09,7.116,0.005,994.850,986.036,73.41,-83.512,19.03,7.125,0.004,993.736,986.209,73.25,11.458,82.32,6.614,0.020,841.297,831.707,49.66,11.897,82.416,6.533,0.026,842.751,831.268,49.43
02:22.445,-83.163,18.553,7.121,0.007,994.850,986.791,72.68,-82.982,18.503,7.127,0.005,993.736,986.956,72.51,10.788,82.275,6.614,0.019,841.297,832.377,50.11,11.246,82.384,6.542,0.030,842.751,831.919,49.86
02:22.545,-82.644,18.025,7.125,0.009,994.850,987.532,71.92,-82.429,17.98,7.129,0.007,993.736,987.718,71.76,10.1,82.225,6.614,0.018,841.297,833.065,50.55,10.534,82.326,6.552,0.034,842.751,832.631,50.30
02:22.645,-82.11,17.509,7.129,0.012,996.346,988.248,71.18,-81.871,17.473,7.128,0.006,995.244,988.451,71.00,9.437,82.189,6.611,0.015,842.658,833.728,51.00,9.855,82.279,6.559,0.036,844.116,833.310,50.76
02:22.745,-81.546,16.977,7.134,0.014,996.346,989.024,70.44,-81.263,16.973,7.127,0.005,995.244,989.239,70.25,8.795,82.14,6.607,0.012,842.658,834.370,51.44,9.193,82.266,6.564,0.037,844.116,833.972,51.21
02:22.845,-80.962,16.472,7.139,0.016,997.863,989.795,69.67,-80.716,16.505,7.126,0.004,996.784,989.958,69.46,8.119,82.12,6.602,0.009,843.965,835.046,51.86,8.516,82.233,6.569,0.038,845.458,834.649,51.67
02:22.945,-80.361,15.992,7.144,0.017,997.863,990.533,68.90,-80.178,16.073,7.125,0.004,996.784,990.626,68.75,7.456,82.109,6.598,0.006,843.965,835.709,52.33,7.799,82.183,6.574,0.038,845.458,835.366,52.13
02:23.045,-79.767,15.532,7.149,0.019,999.403,991.284,68.13,-79.615,15.629,7.124,0.003,998.193,991.344,68.06,6.826,82.093,6.593,0.003,845.304,836.339,52.79,7.118,82.163,6.580,0.039,846.854,836.047,52.60
02:23.145,-79.198,15.099,7.152,0.020,1000.869,991.989,67.39,-79.045,15.202,7.125,0.003,999.622,992.037,67.35,6.202,82.106,6.590,0.001,846.558,836.963,53.22,6.468,82.161,6.580,0.037,848.185,836.697,53.06
02:23.245,-78.605,14.669,7.154,0.020,1000.869,992.705,66.68,-78.488,14.778,7.127,0.004,999.622,992.737,66.64,5.539,82.11,6.586,-0.001,846.558,837.625,53.67,5.83,82.178,6.581,0.035,848.185,837.335,53.52
02:23.345,-78.013,14.246,7.156,0.020,1000.869,993.433,65.95,-77.908,14.365,7.129,0.005,999.622,993.449,65.95,4.926,82.112,6.581,-0.004,846.558,838.238,54.14,5.171,82.19,6.581,0.034,848.185,837.993,53.99
02:23.445,-77.425,13.856,7.157,0.019,1002.329,994.105,65.24,-77.334,13.955,7.131,0.006,1001.033,994.130,65.25,4.301,82.117,6.577,-0.006,847.834,838.863,54.58,4.522,82.196,6.582,0.032,849.482,838.642,54.46
02:23.545,-76.826,13.477,7.159,0.019,1002.329,994.815,64.55,-76.767,13.56,7.133,0.007,1001.033,994.822,64.55,3.684,82.143,6.572,-0.008,847.834,839.480,55.02,3.912,82.238,6.583,0.030,850.741,839.252,54.92
02:23.645,-76.198,13.091,7.160,0.019,1003.743,995.552,63.85,-76.205,13.156,7.133,0.007,1002.429,995.512,63.87,3.052,82.166,6.570,-0.009,849.076,840.112,55.48,3.273,82.283,6.584,0.029,850.741,839.891,55.38
02:23.745,-75.566,12.736,7.161,0.018,1005.204,996.250,63.14,-75.657,12.766,7.135,0.007,1003.793,996.156,63.19,2.419,82.211,6.567,-0.010,850.342,840.745,55.94,2.617,82.31,6.585,0.028,852.038,840.547,55.87
02:23.845,-74.937,12.391,7.162,0.017,1005.204,996.968,62.44,-75.042,12.407,7.136,0.007,1003.793,996.868,62.52,1.808,82.262,6.565,-0.010,850.342,841.356,56.42,1.992,82.365,6.586,0.027,852.038,841.172,56.35
02:23.945,-74.3,12.058,7.163,0.017,1005.204,997.687,61.75,-74.404,12.067,7.137,0.008,1003.793,997.592,61.84,1.192,82.316,6.562,-0.011,850.342,841.972,56.89,1.366,82.436,6.586,0.026,852.038,841.798,56.83
02:24.045,-73.658,11.721,7.164,0.016,1006.640,998.386,61.06,-73.732,11.713,7.138,0.008,1005.227,998.324,61.14,0.53,82.381,6.559,-0.012,851.573,842.634,57.36,0.696,82.489,6.587,0.024,853.295,842.468,57.33
02:24.145,-73.009,11.401,7.164,0.016,1006.640,999.110,60.37,-73.059,11.392,7.140,0.008,1005.227,999.070,60.42,-0.179,82.417,6.557,-0.013,851.573,843.343,57.88,0.017,82.535,6.589,0.023,853.295,843.147,57.84
02:24.245,-72.38,11.121,7.161,0.013,1008.088,999.798,59.69,-72.367,11.116,7.136,0.006,1006.731,999.812,59.72,-0.809,82.479,6.558,-0.011,852.947,843.973,58.40,-0.672,82.574,6.589,0.022,854.647,843.836,58.35
02:24.345,-71.745,10.856,7.158,0.011,1009.464,1000.459,59.04,-71.709,10.837,7.132,0.004,1008.190,1000.499,59.03,-1.49,82.522,6.559,-0.010,854.262,844.654,58.89,-1.344,82.613,6.588,0.020,856.010,844.508,58.86
02:24.445,-71.095,10.614,7.155,0.008,1009.464,1001.152,58.41,-71.022,10.578,7.128,0.001,1008.190,1001.233,58.37,-2.132,82.59,6.560,-0.009,854.262,845.296,59.41,-2.007,82.66,6.588,0.019,856.010,845.171,59.37
02:24.545,-70.404,10.386,7.151,0.006,1009.464,1001.878,57.78,-70.334,10.336,7.125,-0.001,1008.190,1001.962,57.70,-2.77,82.647,6.561,-0.008,854.262,845.934,59.91,-2.676,82.696,6.588,0.017,856.010,845.840,59.87
02:24.645,-69.708,10.151,7.148,0.003,1010.884,1002.591,57.13,-69.627,10.093,7.121,-0.003,1009.653,1002.687,57.04,-3.462,82.662,6.562,-0.006,855.548,846.626,60.40,-3.352,82.72,6.586,0.016,857.344,846.516,60.37
02:24.745,-69.024,9.92,7.145,0.001,1010.884,1003.313,56.47,-68.919,9.871,7.118,-0.004,1009.653,1003.429,56.37,-4.143,82.666,6.564,-0.005,855.548,847.307,60.90,-3.963,82.763,6.586,0.015,857.344,847.127,60.86
02:24.845,-68.367,9.704,7.141,-0.001,1012.340,1003.989,55.82,-68.247,9.638,7.115,-0.006,1011.142,1004.120,55.71,-4.843,82.657,6.566,-0.004,856.921,848.007,61.38,-4.62,82.778,6.586,0.014,858.632,847.784,61.32
02:24.945,-67.693,9.483,7.137,-0.003,1012.340,1004.695,55.20,-67.537,9.431,7.113,-0.007,1011.142,1004.860,55.07,-5.583,82.618,6.567,-0.003,856.921,848.747,61.87,-5.294,82.764,6.587,0.013,858.632,848.458,61.80
02:25.045,-67.056,9.272,7.134,-0.005,1013.740,1005.365,54.57,-66.89,9.246,7.110,-0.008,1012.592,1005.533,54.42,-6.323,82.558,6.569,-0.001,858.361,849.487,62.37,-5.96,82.74,6.587,0.012,859.963,849.124,62.27
02:25.145,-66.38,9.063,7.132,-0.006,1013.740,1006.053,53.97,-66.224,9.069,7.111,-0.007,1012.592,1006.203,53.84,-6.961,82.532,6.573,0.000,858.361,850.124,62.85,-6.611,82.708,6.588,0.012,859.963,849.775,62.72
02:25.245,-65.656,8.846,7.131,-0.006,1015.118,1006.808,53.35,-65.562,8.882,7.113,-0.005,1013.953,1006.891,53.24,-7.665,82.485,6.576,0.002,859.741,850.828,63.28,-7.286,82.676,6.589,0.012,861.281,850.449,63.16
02:25.345,-64.936,8.647,7.131,-0.006,1015.118,1007.555,52.68,-64.836,8.728,7.114,-0.004,1013.953,1007.633,52.64,-8.333,82.464,6.579,0.004,859.741,851.496,63.75,-7.947,82.649,6.590,0.012,861.281,851.110,63.61
02:25.445,-64.212,8.44,7.130,-0.006,1016.620,1008.279,52.03,-64.141,8.558,7.116,-0.003,1015.382,1008.327,52.02,-8.984,82.439,6.583,0.006,861.114,852.147,64.20,-8.627,82.618,6.591,0.012,862.618,851.790,64.06
02:25.545,-63.488,8.262,7.130,-0.006,1016.620,1009.025,51.37,-63.439,8.411,7.117,-0.001,1015.382,1009.046,51.41,-9.638,82.407,6.586,0.007,861.114,852.801,64.65,-9.289,82.599,6.592,0.011,862.618,852.452,64.52
02:25.645,-62.801,8.131,7.131,-0.005,1018.118,1009.724,50.73,-62.735,8.295,7.117,-0.001,1016.814,1009.759,50.81,-10.278,82.4,6.590,0.009,862.420,853.441,65.09,-9.963,82.587,6.591,0.010,863.960,853.126,64.97
02:25.745,-62.101,8.04,7.132,-0.004,1019.522,1010.399,50.16,-62.037,8.196,7.120,0.000,1018.232,1010.443,50.23,-10.935,82.387,6.595,0.011,863.717,854.098,65.53,-10.653,82.561,6.589,0.008,865.324,853.816,65.44
02:25.845,-61.373,7.945,7.132,-0.003,1019.522,1011.134,49.60,-61.361,8.097,7.122,0.002,1018.232,1011.127,49.66,-11.575,82.358,6.599,0.012,863.717,854.738,65.99,-11.307,82.559,6.587,0.007,865.324,854.470,65.91
02:25.945,-60.644,7.862,7.133,-0.003,1019.522,1011.867,49.02,-60.652,8.028,7.125,0.003,1018.232,1011.838,49.11,-12.202,82.356,6.603,0.014,863.717,855.365,66.42,-11.942,82.58,6.585,0.005,865.324,855.105,66.37
02:26.045,-59.867,7.814,7.134,-0.002,1020.989,1012.615,48.44,-59.889,7.974,7.128,0.005,1019.627,1012.582,48.56,-12.836,82.38,6.608,0.016,864.984,855.999,66.86,-12.6,82.61,6.584,0.004,866.613,855.763,66.84
02:26.145,-59.145,7.783,7.135,-0.001,1020.989,1013.338,47.86,-59.162,7.944,7.131,0.007,1019.627,1013.310,47.99,-13.502,82.407,6.608,0.015,864.984,856.665,67.33,-13.244,82.641,6.584,0.003,866.613,856.407,67.32
02:26.245,-58.401,7.791,7.136,-0.001,1022.490,1014.057,47.33,-58.423,7.919,7.134,0.008,1021.119,1014.033,47.45,-14.148,82.424,6.608,0.014,866.285,857.311,67.82,-13.887,82.667,6.583,0.003,867.916,857.050,67.80
02:26.345,-57.681,7.798,7.137,0.000,1023.954,1014.777,46.80,-57.734,7.893,7.138,0.010,1022.547,1014.722,46.91,-14.798,82.435,6.608,0.013,867.581,857.961,68.29,-14.541,82.691,6.583,0.003,869.213,857.704,68.27
02:26.445,-56.957,7.82,7.138,0.001,1023.954,1015.500,46.30,-57.018,7.877,7.142,0.011,1022.547,1015.438,46.41,-15.514,82.43,6.608,0.013,867.581,858.677,68.75,-15.179,82.727,6.583,0.002,869.213,858.342,68.75
02:26.545,-56.251,7.841,7.139,0.001,1025.384,1016.198,45.80,-56.275,7.892,7.145,0.013,1024.006,1016.174,45.89,-16.201,82.428,6.608,0.012,868.984,859.364,69.26,-15.82,82.758,6.583,0.002,870.493,858.983,69.23
02:26.645,-55.544,7.848,7.141,0.002,1025.384,1016.906,45.32,-55.548,7.887,7.150,0.014,1024.006,1016.902,45.37,-16.859,82.427,6.609,0.011,868.984,860.022,69.74,-16.444,82.787,6.583,0.002,870.493,859.607,69.71
02:26.745,-54.847,7.832,7.141,0.002,1025.384,1017.603,44.82,-54.82,7.891,7.155,0.016,1024.006,1017.630,44.86,-17.508,82.44,6.606,0.009,868.984,860.671,70.21,-17.078,82.81,6.584,0.002,870.493,860.241,70.17
02:26.845,-54.123,7.843,7.142,0.003,1026.788,1018.327,44.32,-54.013,7.937,7.161,0.019,1025.461,1018.437,44.34,-18.185,82.476,6.602,0.007,870.291,861.348,70.67,-17.748,82.819,6.584,0.002,871.752,860.911,70.63
02:26.945,-53.417,7.87,7.143,0.003,1028.218,1019.033,43.82,-53.281,7.977,7.167,0.021,1027.002,1019.169,43.81,-18.806,82.513,6.599,0.004,871.591,861.969,71.18,-18.414,82.82,6.584,0.002,873.088,861.577,71.11
02:27.045,-52.721,7.871,7.144,0.003,1028.218,1019.729,43.34,-52.547,8.014,7.172,0.023,1027.002,1019.903,43.32,-19.455,82.527,6.596,0.002,871.591,862.617,71.64,-19.066,82.81,6.585,0.002,873.088,862.229,71.58
02:27.145,-51.972,7.89,7.145,0.004,1028.218,1020.478,42.85,-51.811,8.063,7.178,0.025,1027.002,1020.639,42.82,-20.093,82.541,6.592,0.000,871.591,863.255,72.11,-19.734,82.798,6.585,0.002,873.088,862.896,72.04
02:27.245,-51.285,7.875,7.148,0.005,1029.663,1021.165,42.33,-51.063,8.119,7.185,0.027,1028.474,1021.387,42.34,-20.722,82.541,6.591,-0.001,872.878,863.884,72.57,-20.388,82.787,6.585,0.002,874.408,863.550,72.50
02:27.345,-50.564,7.87,7.151,0.007,1029.663,1021.886,41.83,-50.317,8.179,7.191,0.029,1028.474,1022.133,41.85,-21.383,82.535,6.590,-0.002,872.878,864.545,73.02,-21.077,82.762,6.585,0.002,874.408,864.239,72.96
02:27.445,-49.85,7.875,7.155,0.008,1031.071,1022.600,41.32,-49.563,8.241,7.198,0.031,1029.972,1022.887,41.36,-22.031,82.52,6.589,-0.002,874.168,865.193,73.48,-21.765,82.73,6.585,0.002,875.751,864.927,73.43
