,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846
,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,BELL,BELL,BELL,BELL,BELL,BELL,BELL,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:55.498,54.922,20.364,5.796,0.033,331.625,330.850,2.95,53.383,18.698,5.861,0.035,327.866,328.583,2.93,54.324,19.508,5.688,-0.014,332.321,329.823,2.88,54.689,18.704,5.804,0.072,337.542,329.529,1.89,53.975,18.663,5.802,0.042,338.083,328.978,2.51,55.799,19.866,5.747,0.015,336.154,331.066,2.01,52.486,17.788,5.786,0.030,330.577,327.312,2.93,53.315,16.964,5.883,0.055,334.193,327.373,1.69,55.285,19.897,5.760,0.010,335.597,330.746,2.41,55.698,18.899,5.703,0.001,338.857,330.280,1.43,52.648,16.964,5.657,-0.027,334.047,326.878,2.15,54.55,18.928,5.652,-0.038,337.681,329.573,2.26,55.026,18.33,5.780,0.078,339.786,329.487,1.48
00:55.598,55.296,20.804,5.806,0.036,332.821,331.427,2.96,53.872,19.234,5.842,0.023,329.097,329.309,2.92,54.793,19.913,5.688,-0.013,332.321,330.428,2.82,55.036,19.102,5.834,0.082,338.969,329.992,2.00,54.457,19.106,5.794,0.037,338.083,329.632,2.47,56.208,20.337,5.747,0.015,336.154,331.690,1.98,52.863,18.151,5.778,0.025,330.577,327.835,2.87,53.822,17.419,5.878,0.050,335.335,327.997,1.71,55.649,20.314,5.761,0.010,336.937,331.299,2.38,56.089,19.329,5.702,0.001,339.879,330.860,1.41,53.006,17.375,5.656,-0.025,334.047,327.420,2.15,55.077,19.41,5.670,-0.028,337.681,330.244,2.25,55.427,18.708,5.783,0.075,340.864,329.992,1.50
00:55.698,55.585,21.081,5.802,0.032,332.821,331.826,2.98,54.292,19.696,5.791,-0.003,329.097,329.934,2.95,55.161,20.273,5.688,-0.012,333.505,330.942,2.76,55.393,19.4,5.864,0.092,338.969,330.448,2.03,54.822,19.455,5.787,0.031,339.393,330.107,2.45,56.52,20.744,5.747,0.014,337.380,332.138,1.99,53.205,18.397,5.769,0.019,331.922,328.245,2.89,54.294,17.866,5.873,0.045,336.653,328.640,1.70,56.071,20.763,5.762,0.010,338.100,331.915,2.39,56.49,19.798,5.701,0.001,341.070,331.478,1.40,53.334,17.744,5.655,-0.023,335.171,327.911,2.22,55.581,19.893,5.688,-0.017,338.958,330.940,2.21,55.832,19.088,5.787,0.073,341.964,330.509,1.48
00:55.798,55.956,21.518,5.798,0.028,332.821,332.396,2.95,54.699,20.134,5.740,-0.029,330.447,330.530,2.98,55.52,20.72,5.688,-0.011,333.505,331.514,2.72,55.886,19.827,5.894,0.102,338.969,331.095,1.97,55.183,19.85,5.780,0.026,339.393,330.637,2.43,56.906,21.251,5.746,0.013,337.380,332.776,2.02,53.619,18.855,5.761,0.013,331.922,328.862,2.83,54.796,18.404,5.869,0.040,336.653,329.375,1.69,56.471,21.226,5.762,0.010,338.100,332.486,2.37,56.942,20.394,5.700,0.001,341.070,332.125,1.42,53.831,18.188,5.654,-0.021,335.171,328.540,2.27,56.024,20.332,5.706,-0.007,338.958,331.563,2.16,56.27,19.607,5.790,0.071,341.964,331.188,1.43
00:55.898,56.381,22.06,5.794,0.024,334.375,333.085,2.94,55.155,20.53,5.689,-0.055,331.640,331.129,2.97,55.879,21.189,5.688,-0.010,334.596,332.090,2.76,56.236,20.21,5.924,0.112,340.615,331.614,1.89,55.514,20.327,5.773,0.020,340.432,331.218,2.42,57.28,21.756,5.746,0.012,338.530,333.404,2.03,54.102,19.431,5.753,0.007,332.953,329.611,2.86,55.236,18.871,5.864,0.035,338.029,329.992,1.71,56.827,21.719,5.763,0.010,339.319,333.094,2.35,57.33,20.994,5.699,0.001,342.532,332.836,1.47,54.34,18.701,5.653,-0.019,336.334,329.262,2.24,56.454,20.833,5.724,0.004,340.286,332.167,2.12,56.763,20.187,5.794,0.069,343.403,331.949,1.45
00:55.998,56.754,22.598,5.790,0.020,334.375,333.738,2.94,55.523,20.912,5.638,-0.081,331.640,331.659,2.90,56.267,21.652,5.688,-0.009,334.596,332.694,2.79,56.634,20.549,5.954,0.122,340.615,332.056,1.88,55.81,20.702,5.766,0.015,340.432,331.695,2.50,57.663,22.211,5.746,0.011,338.530,333.996,2.05,54.561,19.927,5.745,0.002,332.953,330.283,2.93,55.583,19.258,5.859,0.030,338.029,330.469,1.73,57.158,22.201,5.764,0.010,339.319,333.677,2.38,57.737,21.571,5.698,0.001,342.532,333.542,1.54,54.913,19.299,5.652,-0.016,336.334,330.052,2.24,56.855,21.268,5.742,0.014,340.286,332.757,2.12,57.173,20.709,5.797,0.067,343.403,332.515,1.47
00:56.098,57.132,23.082,5.788,0.017,335.713,334.351,2.98,55.804,21.285,5.589,-0.105,331.640,332.118,2.88,56.606,22.035,5.690,-0.007,335.784,333.205,2.78,56.984,20.917,5.981,0.131,341.648,332.562,1.81,56.166,21.11,5.750,0.005,341.489,332.206,2.53,57.999,22.672,5.747,0.010,339.753,334.526,2.03,54.86,20.206,5.745,0.000,334.380,330.691,2.94,55.921,19.625,5.852,0.024,338.029,330.968,1.73,57.54,22.697,5.760,0.008,339.319,334.278,2.42,58.086,21.977,5.693,-0.002,342.532,334.014,1.57,55.312,19.836,5.650,-0.018,337.886,330.718,2.26,57.171,21.747,5.752,0.020,341.531,333.330,2.08,57.539,21.188,5.801,0.065,343.403,333.118,1.48
00:56.198,57.486,23.629,5.794,0.020,335.713,335.002,2.97,56.162,21.76,5.600,-0.093,332.641,332.714,2.91,57.021,22.488,5.693,-0.005,335.784,333.817,2.75,57.319,21.455,5.964,0.114,341.648,333.192,1.76,56.548,21.598,5.737,-0.002,341.489,332.826,2.52,58.327,23.2,5.750,0.012,339.753,335.146,2.03,55.292,20.699,5.743,-0.001,334.380,331.346,2.90,56.327,20.083,5.851,0.023,339.061,331.580,1.72,57.846,23.124,5.765,0.010,340.540,334.803,2.41,58.445,22.492,5.701,0.002,343.784,334.642,1.55,55.846,20.49,5.685,0.001,337.886,331.561,2.32,57.598,22.259,5.754,0.020,341.531,333.996,2.13,57.925,21.64,5.804,0.063,344.676,333.713,1.49
00:56.298,57.782,24.078,5.801,0.022,336.978,335.540,3.00,56.466,22.14,5.612,-0.082,332.641,333.201,2.93,57.376,22.965,5.697,-0.003,336.909,334.399,2.70,57.606,21.884,5.946,0.098,342.783,333.706,1.83,56.954,22.052,5.725,-0.009,342.649,333.434,2.52,58.634,23.751,5.754,0.013,340.943,335.774,2.07,55.686,21.135,5.741,-0.002,335.437,331.934,2.91,56.728,20.578,5.850,0.021,339.061,332.136,1.73,58.231,23.633,5.770,0.012,340.540,335.442,2.42,58.785,23.064,5.708,0.005,343.784,335.305,1.56,56.367,21.143,5.720,0.021,339.392,332.357,2.36,57.951,22.663,5.755,0.020,342.769,334.491,2.11,58.296,22.091,5.807,0.061,344.676,334.230,1.47
00:56.398,58.087,24.547,5.808,0.025,336.978,336.102,3.03,56.761,22.583,5.623,-0.070,333.727,333.731,2.92,57.682,23.484,5.700,-0.001,336.909,334.999,2.70,57.899,22.384,5.929,0.082,342.783,334.235,1.87,57.348,22.35,5.712,-0.015,342.649,333.912,2.49,58.922,24.281,5.758,0.014,340.943,336.324,2.14,56.033,21.628,5.740,-0.003,335.437,332.524,2.91,57.075,21.043,5.849,0.019,340.309,332.717,1.75,58.55,24.078,5.775,0.014,341.704,335.990,2.40,59.138,23.682,5.715,0.009,345.076,335.995,1.62,56.748,21.6,5.755,0.040,339.392,332.952,2.38,58.339,23.117,5.757,0.020,342.769,335.086,2.06,58.642,22.579,5.811,0.059,345.860,334.828,1.45
00:56.498,58.394,25.042,5.815,0.027,338.074,336.684,3.05,57.154,23.098,5.634,-0.059,333.727,334.377,2.97,58.012,24.029,5.704,0.002,338.105,335.635,2.76,58.175,22.866,5.911,0.066,343.878,334.786,1.94,57.62,22.807,5.700,-0.022,343.746,334.414,2.36,59.212,24.83,5.762,0.016,342.177,336.942,2.20,56.364,22.036,5.738,-0.004,336.625,333.056,2.95,57.513,21.607,5.848,0.017,341.592,333.432,1.77,58.914,24.613,5.780,0.016,342.886,336.600,2.40,59.444,24.226,5.722,0.013,346.399,336.556,1.69,57.116,22.036,5.790,0.060,340.822,333.522,2.37,58.678,23.622,5.759,0.019,343.902,335.695,2.01,59.017,23.168,5.814,0.058,347.143,335.526,1.45
00:56.598,58.683,25.597,5.827,0.033,338.074,337.308,3.05,57.49,23.601,5.634,-0.056,334.900,334.981,2.96,58.267,24.513,5.711,0.005,338.105,336.169,2.81,58.583,23.407,5.885,0.049,343.878,335.466,2.00,57.837,23.251,5.697,-0.023,343.746,334.901,2.41,59.524,25.355,5.770,0.019,342.177,337.553,2.25,56.801,22.593,5.750,0.002,336.625,333.764,2.94,57.795,22.03,5.838,0.011,341.592,333.938,1.77,59.168,25.146,5.784,0.017,342.886,337.182,2.38,59.704,24.71,5.740,0.021,346.399,337.105,1.73,57.602,22.575,5.809,0.066,340.822,334.215,2.35,58.907,24.061,5.760,0.019,343.902,336.129,2.03,59.335,23.704,5.819,0.057,347.143,336.057,1.49
00:56.698,59.021,26.143,5.839,0.038,339.281,337.950,3.11,57.764,24.045,5.635,-0.052,334.900,335.503,2.98,58.578,24.961,5.719,0.009,339.288,336.714,2.88,58.958,23.887,5.858,0.033,345.109,336.010,1.98,58.147,23.781,5.694,-0.023,344.770,335.514,2.50,59.853,25.862,5.778,0.022,343.406,338.117,2.27,57.208,23.086,5.762,0.009,337.863,334.399,2.94,58.145,22.493,5.828,0.005,341.592,334.467,1.81,59.41,25.646,5.787,0.018,342.886,337.738,2.45,60.004,25.183,5.757,0.029,346.399,337.664,1.77,57.966,23.114,5.828,0.073,342.118,334.865,2.29,59.08,24.503,5.762,0.019,345.003,336.596,2.09,59.667,24.249,5.823,0.056,347.143,336.695,1.54
00:56.798,59.308,26.649,5.851,0.042,340.498,338.539,3.11,58.057,24.522,5.635,-0.049,336.026,336.064,3.02,58.947,25.442,5.727,0.013,340.427,337.318,2.85,59.242,24.367,5.832,0.016,346.262,336.567,1.96,58.483,24.236,5.690,-0.024,345.937,336.051,2.56,60.118,26.369,5.786,0.025,344.569,338.690,2.25,57.611,23.618,5.775,0.015,339.158,335.066,2.91,58.46,22.913,5.817,0.000,342.691,334.992,1.80,59.62,26.115,5.791,0.019,344.043,338.224,2.52,60.268,25.597,5.775,0.038,347.520,338.089,1.77,58.2,23.485,5.847,0.079,343.200,335.304,2.31,59.339,25.017,5.764,0.019,346.045,337.169,2.18,59.942,24.69,5.828,0.056,348.410,337.215,1.55
00:56.899,59.593,27.139,5.863,0.047,340.498,339.105,3.11,58.249,24.908,5.636,-0.046,336.026,336.494,3.06,59.299,25.961,5.735,0.017,340.427,337.945,2.80,59.553,24.857,5.806,0.000,346.262,337.148,1.97,58.88,24.626,5.687,-0.024,345.937,336.587,2.55,60.424,26.966,5.794,0.028,344.569,339.361,2.27,57.895,24,5.787,0.021,339.158,335.543,2.90,58.79,23.437,5.807,-0.006,343.823,335.611,1.79,59.943,26.675,5.795,0.020,345.189,338.871,2.58,60.603,26.177,5.793,0.046,348.667,338.760,1.76,58.469,23.925,5.866,0.086,343.200,335.819,2.34,59.684,25.54,5.766,0.019,346.045,337.795,2.24,60.195,25.077,5.833,0.055,348.410,337.677,1.56
00:56.998,59.864,27.577,5.875,0.051,340.498,339.619,3.10,58.498,25.352,5.637,-0.042,336.026,337.002,3.10,59.561,26.523,5.743,0.021,340.427,338.552,2.78,59.816,25.336,5.779,-0.017,346.262,337.693,1.97,59.28,25.176,5.684,-0.024,345.937,337.272,2.42,60.677,27.572,5.802,0.031,344.569,340.001,2.29,58.209,24.476,5.799,0.028,339.158,336.107,2.89,59.084,23.936,5.797,-0.012,343.823,336.119,1.83,60.282,27.245,5.799,0.021,345.189,339.535,2.57,60.898,26.787,5.810,0.054,348.667,339.436,1.75,58.724,24.356,5.885,0.092,343.200,336.281,2.38,59.974,26.031,5.768,0.019,346.045,338.325,2.23,60.43,25.511,5.838,0.054,348.410,338.093,1.55
00:57.098,60.117,28.121,5.878,0.051,341.586,340.223,3.08,58.874,25.917,5.643,-0.037,337.525,337.680,3.13,59.886,27.096,5.749,0.023,341.682,339.211,2.83,60.057,25.789,5.767,-0.023,347.398,338.153,2.01,59.614,25.836,5.684,-0.023,347.180,337.995,2.38,60.931,28.133,5.805,0.032,345.907,340.593,2.37,58.506,25.014,5.803,0.028,340.214,336.720,2.91,59.449,24.486,5.793,-0.014,343.823,336.779,1.88,60.551,27.777,5.800,0.022,345.189,340.106,2.55,61.24,27.367,5.816,0.055,348.667,340.043,1.79,59.086,24.766,5.868,0.078,344.222,336.822,2.41,60.367,26.658,5.768,0.019,347.247,339.064,2.23,60.761,26.173,5.837,0.052,349.884,338.833,1.58
00:57.198,60.352,28.709,5.879,0.049,341.586,340.855,3.11,59.239,26.448,5.663,-0.025,337.525,338.329,3.12,60.105,27.6,5.756,0.026,341.682,339.758,2.82,60.355,26.213,5.766,-0.023,347.398,338.669,2.04,59.746,26.282,5.686,-0.021,347.180,338.432,2.45,61.152,28.62,5.808,0.031,345.907,341.128,2.39,58.771,25.482,5.804,0.028,340.214,337.258,2.94,59.724,24.95,5.797,-0.011,345.073,337.318,1.86,60.812,28.33,5.798,0.020,346.459,340.718,2.57,61.503,27.912,5.825,0.057,350.029,340.648,1.77,59.342,25.148,5.856,0.068,344.222,337.281,2.32,60.61,27.279,5.776,0.022,347.247,339.724,2.19,61.062,26.812,5.835,0.048,349.884,339.538,1.61
00:57.298,60.611,29.283,5.880,0.047,342.818,341.486,3.16,59.616,27.009,5.684,-0.012,338.847,339.003,3.07,60.364,28.095,5.764,0.028,342.888,340.309,2.88,60.677,26.614,5.765,-0.023,348.428,339.177,1.98,60.099,26.856,5.688,-0.019,348.379,339.106,2.55,61.415,29.086,5.811,0.031,347.057,341.664,2.40,59.09,25.969,5.806,0.027,341.366,337.840,2.97,59.979,25.411,5.800,-0.009,345.073,337.844,1.88,61.003,28.854,5.796,0.017,346.459,341.274,2.58,61.771,28.439,5.835,0.059,350.029,341.239,1.78,59.592,25.602,5.845,0.058,345.232,337.798,2.31,60.832,27.808,5.784,0.024,348.647,340.258,2.28,61.287,27.359,5.833,0.044,351.330,340.056,1.66
00:57.398,60.835,29.764,5.882,0.045,342.818,342.026,3.18,59.867,27.499,5.704,0.000,338.847,339.553,3.02,60.621,28.568,5.771,0.031,342.888,340.847,2.88,60.992,27.138,5.764,-0.023,348.428,339.788,1.90,60.389,27.404,5.690,-0.017,348.379,339.725,2.52,61.608,29.544,5.814,0.031,347.057,342.132,2.37,59.423,26.453,5.807,0.026,341.366,338.424,2.96,60.327,25.952,5.804,-0.006,346.137,338.428,1.91,61.135,29.274,5.794,0.015,347.626,341.709,2.64,62.015,28.897,5.844,0.060,351.224,341.768,1.77,59.887,26.143,5.834,0.048,346.363,338.382,2.34,61.083,28.4,5.792,0.027,349.839,340.901,2.33,61.586,27.887,5.831,0.040,352.517,340.662,1.73
00:57.498,61.069,30.294,5.883,0.043,343.975,342.606,3.19,60.108,28.06,5.725,0.013,340.074,340.165,3.04,60.875,29.081,5.778,0.033,343.991,341.421,2.86,61.283,27.706,5.763,-0.022,349.548,340.366,1.88,60.614,27.86,5.692,-0.015,349.652,340.209,2.54,61.794,30.089,5.817,0.031,348.081,342.699,2.39,59.744,26.963,5.809,0.026,342.530,339.026,2.91,60.605,26.447,5.807,-0.004,346.137,338.996,1.88,61.323,29.83,5.792,0.013,347.626,342.278,2.71,62.301,29.487,5.854,0.062,351.224,342.337,1.75,60.196,26.758,5.823,0.037,346.363,339.067,2.36,61.326,28.928,5.800,0.030,349.839,341.482,2.37,61.875,28.373,5.829,0.037,352.517,341.226,1.69
00:57.598,61.305,30.771,5.881,0.040,343.975,343.137,3.18,60.421,28.718,5.735,0.017,340.074,340.894,3.09,61.093,29.655,5.784,0.034,343.991,342.027,2.86,61.534,28.355,5.762,-0.022,349.548,341.059,1.88,60.861,28.423,5.696,-0.012,349.652,340.823,2.55,61.988,30.68,5.818,0.030,348.081,343.320,2.44,59.936,27.386,5.804,0.022,342.530,339.489,2.88,60.88,27.07,5.816,0.001,347.348,339.674,1.88,61.63,30.421,5.786,0.010,348.652,342.936,2.77,62.575,30.132,5.858,0.061,352.392,343.045,1.73,60.383,27.213,5.818,0.033,346.363,339.555,2.39,61.618,29.467,5.809,0.033,349.839,342.058,2.38,62.045,28.808,5.825,0.033,352.517,341.692,1.65
00:57.698,61.508,31.338,5.880,0.037,345.088,343.738,3.15,60.704,29.262,5.745,0.021,341.409,341.508,3.10,61.315,30.265,5.789,0.035,345.168,342.675,2.91,61.789,29.064,5.762,-0.022,350.883,341.809,1.94,61.156,28.989,5.700,-0.009,350.794,341.462,2.58,62.235,31.294,5.818,0.028,349.284,343.981,2.49,60.222,28.015,5.799,0.018,343.600,340.175,2.92,61.174,27.714,5.824,0.005,348.724,340.325,1.94,61.907,30.923,5.781,0.007,349.880,343.512,2.72,62.801,30.805,5.863,0.060,353.794,343.752,1.73,60.683,27.734,5.814,0.029,347.540,340.126,2.45,61.9,30.076,5.817,0.035,351.056,342.730,2.35,62.293,29.408,5.821,0.029,353.554,342.268,1.69
00:57.798,61.713,31.934,5.878,0.034,345.088,344.378,3.19,61.001,29.899,5.755,0.025,341.409,342.215,3.09,61.473,30.807,5.795,0.036,345.168,343.236,2.94,62.015,29.614,5.761,-0.021,350.883,342.349,2.03,61.344,29.538,5.705,-0.006,350.794,342.017,2.56,62.472,31.868,5.818,0.027,349.284,344.578,2.50,60.387,28.465,5.794,0.015,343.600,340.651,2.97,61.424,28.263,5.833,0.009,348.724,340.928,1.98,62.137,31.459,5.776,0.004,349.880,344.078,2.66,63.018,31.391,5.868,0.059,353.794,344.318,1.79,61.086,28.345,5.809,0.024,347.540,340.822,2.43,62.106,30.703,5.826,0.038,351.056,343.387,2.33,62.517,30.035,5.818,0.025,353.554,342.932,1.71
00:57.898,61.897,32.465,5.877,0.031,346.337,344.940,3.21,61.37,30.578,5.765,0.029,342.782,342.985,3.09,61.659,31.319,5.800,0.037,346.381,343.780,3.01,62.267,30.166,5.760,-0.021,352.209,342.955,2.05,61.571,30.059,5.709,-0.004,352.009,342.585,2.63,62.669,32.338,5.819,0.026,350.554,345.087,2.48,60.668,29.034,5.789,0.011,344.794,341.287,3.02,61.637,28.745,5.842,0.014,348.724,341.455,2.00,62.298,31.995,5.771,0.001,349.880,344.637,2.65,63.209,31.9,5.872,0.058,353.794,344.862,1.80,61.334,28.947,5.805,0.020,348.872,341.503,2.34,62.256,31.317,5.835,0.041,352.384,343.994,2.39,62.754,30.677,5.814,0.022,354.868,343.616,1.75
00:57.998,62.075,33.058,5.875,0.028,346.337,345.558,3.22,61.507,31.094,5.775,0.033,342.782,343.513,3.02,61.891,31.886,5.806,0.038,346.381,344.395,3.04,62.521,30.738,5.759,-0.021,352.209,343.581,2.03,61.777,30.605,5.713,-0.001,352.009,343.168,2.63,62.838,32.835,5.819,0.024,350.554,345.611,2.45,60.89,29.529,5.783,0.007,344.794,341.829,3.02,61.91,29.278,5.851,0.018,349.865,341.999,2.02,62.433,32.462,5.766,-0.003,351.032,345.122,2.68,63.399,32.381,5.877,0.057,354.969,345.379,1.80,61.533,29.455,5.800,0.016,350.062,342.014,2.38,62.433,31.934,5.844,0.043,353.651,344.626,2.49,62.992,31.282,5.810,0.018,356.195,344.206,1.78
00:58.098,62.28,33.614,5.874,0.025,347.500,346.165,3.26,61.58,31.504,5.781,0.034,344.024,343.919,3.09,62.067,32.381,5.807,0.037,347.539,344.920,3.03,62.768,31.275,5.769,-0.015,353.463,344.123,2.02,61.957,31,5.709,-0.004,353.160,343.602,2.65,62.997,33.39,5.817,0.022,351.600,346.156,2.47,61.254,30.114,5.784,0.008,345.939,342.512,3.04,62.151,29.908,5.861,0.023,349.865,342.672,2.01,62.601,32.912,5.755,-0.009,351.032,345.602,2.72,63.5,32.838,5.872,0.052,354.969,345.842,1.78,61.751,30.078,5.812,0.021,350.062,342.673,2.43,62.542,32.409,5.848,0.043,353.651,345.110,2.54,63.217,31.729,5.813,0.019,356.195,344.704,1.79
00:58.198,62.49,34.132,5.872,0.023,347.500,346.722,3.25,61.678,31.99,5.782,0.033,344.024,344.418,3.18,62.265,33.015,5.802,0.033,347.539,345.584,3.03,62.943,31.847,5.768,-0.015,353.463,344.720,1.99,62.163,31.609,5.716,0.000,353.160,344.228,2.64,63.188,34.023,5.813,0.019,351.600,346.818,2.50,61.432,30.598,5.784,0.007,345.939,343.027,2.94,62.344,30.5,5.860,0.021,351.137,343.292,2.04,62.861,33.469,5.745,-0.013,351.032,346.193,2.71,63.663,33.39,5.870,0.048,354.969,346.347,1.84,61.948,30.745,5.817,0.023,350.062,343.364,2.47,62.715,32.825,5.852,0.042,353.651,345.560,2.60,63.377,32.22,5.816,0.019,356.195,345.220,1.73
00:58.298,62.697,34.696,5.870,0.021,348.651,347.323,3.19,61.828,32.519,5.783,0.031,345.486,344.977,3.26,62.431,33.56,5.796,0.028,348.727,346.157,3.07,63.043,32.347,5.767,-0.015,354.649,345.224,2.03,62.268,32.099,5.724,0.004,354.235,344.724,2.68,63.33,34.626,5.808,0.016,352.839,347.436,2.49,61.573,31.181,5.785,0.007,347.143,343.624,2.97,62.571,31.146,5.858,0.020,352.434,343.977,2.09,63.11,33.981,5.735,-0.018,352.604,346.755,2.65,63.837,34.054,5.868,0.043,356.526,347.033,1.86,62.18,31.238,5.822,0.025,351.422,343.911,2.55,62.924,33.423,5.856,0.042,355.202,346.161,2.58,63.569,32.813,5.819,0.020,357.215,345.843,1.75
00:58.399,62.861,35.345,5.868,0.018,348.651,348.001,3.16,62.069,33.035,5.784,0.030,345.486,345.535,3.30,62.603,34.187,5.791,0.023,348.727,346.807,3.09,63.167,32.877,5.767,-0.014,354.649,345.765,2.10,62.453,32.805,5.731,0.007,354.235,345.450,2.75,63.537,35.241,5.804,0.012,352.839,348.062,2.53,61.72,31.719,5.785,0.007,347.143,344.179,3.07,62.738,31.661,5.857,0.018,352.434,344.468,2.13,63.317,34.628,5.726,-0.022,352.604,347.435,2.56,63.972,34.709,5.865,0.039,356.526,347.700,1.88,62.427,31.674,5.827,0.026,351.422,344.380,2.53,63.101,34.027,5.860,0.041,355.202,346.796,2.58,63.713,33.437,5.822,0.020,357.215,346.406,1.77
00:58.498,62.989,35.863,5.866,0.016,349.920,348.534,3.19,62.315,33.576,5.786,0.028,345.486,346.140,3.26,62.772,34.658,5.785,0.019,349.947,347.308,3.10,63.32,33.38,5.766,-0.014,355.702,346.239,2.17,62.705,33.455,5.739,0.011,355.465,346.135,2.82,63.717,35.758,5.800,0.009,354.106,348.606,2.50,61.897,32.366,5.785,0.007,348.300,344.847,3.13,62.917,32.202,5.855,0.016,352.434,345.045,2.16,63.452,35.164,5.716,-0.027,353.849,347.988,2.54,64.127,35.311,5.863,0.035,357.880,348.270,1.94,62.593,32.152,5.832,0.028,352.467,344.886,2.45,63.258,34.668,5.864,0.041,355.202,347.456,2.58,63.899,34.056,5.825,0.021,358.477,347.053,1.82
00:58.598,63.119,36.416,5.864,0.014,349.920,349.103,3.19,62.471,34.048,5.787,0.027,346.644,346.636,3.20,63.024,35.232,5.780,0.014,349.947,347.930,3.08,63.456,33.79,5.765,-0.014,355.702,346.670,2.18,62.928,34.004,5.746,0.015,355.465,346.725,2.79,63.883,36.276,5.795,0.006,354.106,349.149,2.45,62.094,32.876,5.789,0.008,348.300,345.394,3.19,63.11,32.628,5.860,0.018,353.555,345.511,2.17,63.526,35.674,5.708,-0.030,353.849,348.478,2.57,64.324,35.912,5.865,0.032,357.880,348.901,1.95,62.73,32.748,5.834,0.028,352.467,345.493,2.46,63.373,35.287,5.864,0.038,356.514,348.067,2.61,64.116,34.741,5.826,0.020,358.477,347.771,1.82
00:58.698,63.266,36.969,5.855,0.009,351.020,349.674,3.19,62.64,34.581,5.782,0.023,347.694,347.197,3.19,63.174,35.662,5.771,0.009,351.073,348.383,3.00,63.639,34.266,5.758,-0.016,357.163,347.180,2.17,63.112,34.563,5.753,0.017,356.755,347.314,2.74,63.992,36.849,5.794,0.004,355.197,349.731,2.42,62.296,33.327,5.795,0.011,349.515,345.887,3.18,63.287,33.14,5.858,0.017,353.555,346.000,2.14,63.594,36.217,5.703,-0.031,354.915,349.022,2.62,64.468,36.396,5.863,0.029,359.133,349.405,1.90,62.865,33.336,5.830,0.024,353.582,346.066,2.54,63.565,35.876,5.856,0.032,357.754,348.684,2.67,64.298,35.244,5.828,0.020,359.841,348.246,1.81
