,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985
00:14.867,12.181,85.709,8.523,-0.045,120.219,119.811,.89,10.659,86.735,8.426,-0.010,118.241,117.439,1.91,5.422,88.173,8.434,-0.045,117.290,118.926,3.36,3.601,89.303,8.374,-0.037,116.697,116.919,4.47,-1.733,90.603,8.460,0.008,119.410,118.371,5.82,-6.737,91.717,8.663,0.000,119.431,119.538,6.90
00:14.967,11.366,85.756,8.519,-0.044,120.219,120.626,.90,9.782,86.726,8.420,-0.014,118.241,118.317,1.93,4.494,88.185,8.436,-0.041,119.068,119.854,3.36,2.677,89.265,8.382,-0.029,116.697,117.843,4.49,-2.605,90.596,8.471,0.014,119.410,119.244,5.79,-7.604,91.759,8.655,-0.006,121.112,120.406,6.91
00:15.067,10.508,85.743,8.515,-0.045,121.859,121.484,.95,8.924,86.729,8.416,-0.016,119.957,119.175,1.92,3.624,88.197,8.436,-0.039,119.068,120.724,3.37,1.754,89.267,8.398,-0.019,118.543,118.766,4.46,-3.494,90.599,8.481,0.019,121.119,120.133,5.79,-8.42,91.714,8.648,-0.009,121.112,121.222,6.95
00:15.167,9.667,85.746,8.507,-0.046,121.859,122.326,.93,8.109,86.726,8.407,-0.019,119.957,119.991,1.92,2.792,88.187,8.434,-0.038,120.866,121.557,3.39,0.845,89.249,8.422,-0.005,118.543,119.675,4.46,-4.4,90.616,8.491,0.024,121.119,121.039,5.79,-9.339,91.706,8.647,-0.010,122.795,122.142,6.90
00:15.267,8.806,85.759,8.500,-0.048,123.558,123.187,.94,7.425,86.742,8.399,-0.023,121.630,120.675,1.92,2.115,88.154,8.431,-0.037,122.375,122.234,3.38,0.002,89.262,8.447,0.009,120.375,120.518,4.44,-5.264,90.608,8.502,0.028,122.914,121.904,5.81,-10.201,91.709,8.646,-0.010,124.576,123.004,6.90
00:15.367,7.945,85.769,8.492,-0.049,123.558,124.048,.95,6.658,86.735,8.390,-0.026,121.630,121.442,1.93,1.216,88.182,8.429,-0.036,122.375,123.133,3.34,-0.858,89.237,8.472,0.022,120.375,121.378,4.45,-6.152,90.622,8.512,0.033,122.914,122.792,5.80,-11.083,91.679,8.645,-0.010,124.576,123.887,6.90
00:15.467,7.139,85.74,8.484,-0.050,125.280,124.855,.96,5.823,86.753,8.382,-0.030,123.081,122.278,1.93,0.411,88.16,8.426,-0.036,124.079,123.939,3.37,-1.708,89.26,8.496,0.036,122.078,122.228,4.43,-6.988,90.621,8.522,0.037,124.666,123.629,5.81,-11.919,91.656,8.643,-0.011,126.294,124.723,6.87
00:15.567,6.341,85.734,8.474,-0.052,125.280,125.653,.93,4.979,86.757,8.374,-0.032,123.081,123.122,1.94,-0.406,88.168,8.424,-0.035,124.079,124.756,3.35,-2.627,89.293,8.513,0.043,123.847,123.147,4.45,-7.859,90.594,8.529,0.039,126.373,124.500,5.81,-12.8,91.674,8.652,-0.006,126.294,125.605,6.85
00:15.667,5.501,85.753,8.465,-0.054,126.884,126.493,.92,4.187,86.769,8.365,-0.035,124.760,123.915,1.95,-1.238,88.173,8.421,-0.034,124.079,125.589,3.36,-3.533,89.31,8.529,0.049,123.847,124.053,4.48,-8.699,90.581,8.536,0.040,126.373,125.340,5.78,-13.721,91.67,8.660,-0.001,126.294,126.526,6.86
00:15.767,4.677,85.769,8.456,-0.056,126.884,127.318,.94,3.371,86.787,8.357,-0.038,124.760,124.731,1.96,-2.007,88.163,8.419,-0.033,125.728,126.358,3.36,-4.52,89.372,8.546,0.055,123.847,125.040,4.50,-9.558,90.58,8.543,0.042,126.373,126.200,5.77,-14.667,91.667,8.669,0.003,128.096,127.473,6.86
00:15.867,3.789,85.744,8.447,-0.058,128.548,128.206,.96,2.562,86.8,8.348,-0.041,126.368,125.541,1.98,-2.831,88.154,8.417,-0.032,125.728,127.182,3.35,-5.324,89.378,8.563,0.061,125.741,125.844,4.56,-10.413,90.583,8.549,0.043,128.072,127.055,5.77,-15.518,91.672,8.677,0.008,128.096,128.324,6.86
00:15.967,2.914,85.738,8.438,-0.059,128.548,129.081,.93,1.705,86.826,8.339,-0.044,126.368,126.398,1.99,-3.675,88.153,8.415,-0.032,127.321,128.027,3.34,-6.235,89.37,8.579,0.068,125.741,126.755,4.57,-11.264,90.606,8.556,0.045,128.072,127.907,5.77,-16.446,91.686,8.686,0.012,129.893,129.253,6.86
00:16.067,2.144,85.77,8.431,-0.061,130.311,129.852,.93,0.897,86.836,8.335,-0.044,128.034,127.206,2.02,-4.525,88.15,8.421,-0.027,127.321,128.877,3.34,-7.081,89.32,8.581,0.065,127.456,127.601,4.56,-12.108,90.598,8.559,0.044,129.778,128.751,5.80,-17.332,91.691,8.704,0.021,129.893,130.139,6.88
00:16.167,1.385,85.774,8.425,-0.061,130.311,130.611,.96,0.043,86.85,8.333,-0.043,128.034,128.061,2.03,-5.416,88.142,8.426,-0.022,129.015,129.768,3.34,-7.92,89.305,8.583,0.062,127.456,128.440,4.51,-12.986,90.582,8.562,0.043,129.778,129.629,5.79,-18.236,91.653,8.722,0.029,131.707,131.044,6.88
00:16.267,0.558,85.791,8.420,-0.060,131.840,131.438,.96,-0.805,86.779,8.330,-0.042,129.696,128.909,2.04,-6.309,88.145,8.432,-0.018,130.799,130.662,3.33,-8.736,89.257,8.585,0.060,129.142,129.256,4.49,-13.883,90.585,8.564,0.042,131.500,130.527,5.77,-19.114,91.639,8.739,0.037,133.489,131.922,6.84
00:16.367,-0.24,85.806,8.414,-0.060,133.465,132.237,.98,-1.634,86.751,8.327,-0.042,131.375,129.739,1.97,-7.135,88.121,8.438,-0.013,130.799,131.488,3.33,-9.615,89.257,8.586,0.057,130.837,130.135,4.45,-14.717,90.562,8.567,0.041,133.231,131.361,5.77,-19.9,91.723,8.757,0.045,133.489,132.709,6.83
00:16.467,-1.106,85.842,8.408,-0.060,133.465,133.103,1.00,-2.469,86.722,8.324,-0.041,131.375,130.574,1.94,-8.046,88.149,8.444,-0.008,130.799,132.399,3.31,-10.457,89.252,8.588,0.054,130.837,130.977,4.45,-15.557,90.582,8.570,0.040,133.231,132.202,5.75,-20.858,91.685,8.775,0.053,133.489,133.667,6.91
00:16.567,-1.985,85.857,8.403,-0.060,133.465,133.982,1.03,-3.322,86.737,8.321,-0.040,131.375,131.428,1.91,-8.923,88.128,8.450,-0.004,132.536,133.277,3.34,-11.256,89.246,8.590,0.052,130.837,131.776,4.44,-16.438,90.594,8.573,0.039,133.231,133.083,5.77,-21.865,91.625,8.793,0.061,135.233,134.675,6.88
00:16.667,-2.835,85.865,8.400,-0.058,135.210,134.833,1.05,-4.179,86.739,8.330,-0.034,133.063,132.285,1.93,-9.78,88.134,8.460,0.002,132.536,134.134,3.32,-12.065,89.175,8.589,0.048,132.478,132.585,4.44,-17.337,90.591,8.576,0.039,134.952,133.982,5.78,-22.873,91.591,8.816,0.070,136.241,135.684,6.81
00:16.767,-3.674,85.852,8.398,-0.056,135.210,135.672,1.06,-4.989,86.714,8.339,-0.027,133.063,133.095,1.93,-10.677,88.14,8.470,0.007,134.270,135.032,3.32,-12.936,89.129,8.588,0.045,132.478,133.457,4.37,-18.182,90.583,8.579,0.038,134.952,134.828,5.78,-23.771,91.556,8.840,0.079,137.249,136.582,6.78
00:16.867,-4.545,85.849,8.395,-0.055,136.899,136.543,1.04,-5.874,86.715,8.348,-0.021,134.730,133.981,1.90,-11.576,88.143,8.479,0.012,134.270,135.931,3.33,-13.86,89.188,8.587,0.041,134.162,134.381,4.32,-19.026,90.603,8.582,0.038,136.696,135.672,5.77,-24.619,91.542,8.863,0.088,137.249,137.431,6.75
00:16.967,-5.363,85.856,8.392,-0.053,136.899,137.362,1.04,-6.718,86.68,8.357,-0.014,134.730,134.825,1.90,-12.456,88.137,8.489,0.018,136.066,136.811,3.33,-14.679,89.18,8.586,0.038,134.162,135.200,4.38,-19.918,90.574,8.585,0.037,136.696,136.565,5.79,-25.467,91.572,8.887,0.096,138.995,138.279,6.73
00:17.067,-6.207,85.843,8.393,-0.051,138.588,138.206,1.05,-7.565,86.689,8.365,-0.009,136.459,135.673,1.87,-13.299,88.136,8.495,0.020,136.066,137.655,3.33,-15.6,89.179,8.588,0.038,135.905,136.121,4.37,-20.791,90.573,8.587,0.036,138.432,137.438,5.76,-26.436,91.577,8.907,0.104,138.995,139.249,6.76
00:17.167,-7.064,85.835,8.393,-0.048,138.588,139.064,1.03,-8.423,86.682,8.376,-0.004,136.459,136.531,1.88,-14.113,88.155,8.500,0.022,137.789,138.469,3.33,-16.477,89.155,8.582,0.033,135.905,136.998,4.37,-21.606,90.598,8.585,0.034,138.432,138.253,5.76,-27.499,91.556,8.908,0.099,140.812,140.312,6.77
00:17.267,-7.851,85.832,8.394,-0.045,140.289,139.851,1.03,-9.375,86.745,8.386,0.002,138.164,137.484,1.87,-14.959,88.143,8.505,0.023,137.789,139.315,3.34,-17.386,89.2,8.576,0.028,137.703,137.907,4.34,-22.509,90.583,8.583,0.031,140.120,139.157,5.79,-28.536,91.523,8.908,0.095,141.875,141.350,6.75
00:17.367,-8.661,85.827,8.394,-0.042,140.289,140.661,1.02,-10.258,86.788,8.396,0.007,138.164,138.367,1.94,-15.774,88.131,8.509,0.025,139.449,140.131,3.33,-18.225,89.178,8.570,0.023,137.703,138.746,4.39,-23.345,90.599,8.581,0.028,140.120,139.993,5.77,-29.766,91.384,8.909,0.090,142.912,142.581,6.71
00:17.467,-9.513,85.839,8.394,-0.040,141.886,141.514,1.02,-11.13,86.821,8.406,0.013,140.002,139.240,1.98,-16.63,88.133,8.514,0.026,139.449,140.987,3.32,-19.113,89.182,8.564,0.018,139.451,139.634,4.37,-24.169,90.619,8.579,0.025,141.859,140.818,5.79,-30.574,91.431,8.910,0.085,144.149,143.389,6.57
00:17.567,-10.363,85.822,8.395,-0.037,143.588,142.364,1.03,-11.962,86.808,8.416,0.018,141.706,140.072,2.01,-17.452,88.146,8.514,0.025,141.120,141.809,3.32,-19.904,89.211,8.562,0.016,141.130,140.425,4.37,-24.975,90.648,8.577,0.023,143.489,141.624,5.81,-31.368,91.394,8.901,0.076,145.751,144.184,6.62
00:17.667,-11.162,85.807,8.394,-0.035,143.588,143.163,1.01,-12.819,86.802,8.424,0.021,141.706,140.929,2.00,-18.293,88.141,8.513,0.023,141.120,142.651,3.34,-20.712,89.321,8.557,0.013,141.130,141.233,4.40,-25.833,90.638,8.573,0.019,143.489,142.482,5.84,-31.917,91.433,8.864,0.054,145.751,144.733,6.58
00:17.767,-12.037,85.782,8.394,-0.033,143.588,144.039,1.00,-13.655,86.781,8.432,0.024,141.706,141.766,1.99,-19.183,88.11,8.512,0.022,142.783,143.541,3.33,-21.446,89.286,8.553,0.010,141.130,141.967,4.51,-26.706,90.649,8.569,0.016,143.489,143.356,5.83,-32.477,91.582,8.827,0.032,145.751,145.293,6.62
00:17.867,-12.855,85.778,8.394,-0.032,145.262,144.857,.97,-14.51,86.77,8.440,0.027,143.399,142.621,1.97,-20.035,88.12,8.511,0.020,144.525,144.394,3.30,-22.237,89.205,8.549,0.007,142.673,142.758,4.48,-27.616,90.61,8.564,0.013,145.220,144.266,5.84,-33.054,91.687,8.790,0.009,146.875,145.871,6.77
00:17.967,-13.688,85.754,8.394,-0.030,145.262,145.690,.97,-15.35,86.785,8.448,0.030,143.399,143.462,1.96,-20.878,88.106,8.511,0.018,144.525,145.237,3.31,-23.121,89.248,8.544,0.004,142.673,143.642,4.39,-28.424,90.63,8.560,0.010,145.220,145.075,5.80,-33.912,91.658,8.753,-0.013,146.875,146.729,6.88
00:18.067,-14.515,85.765,8.391,-0.029,146.913,146.518,.94,-16.168,86.797,8.455,0.032,145.094,144.280,1.98,-21.705,88.11,8.511,0.016,144.525,146.064,3.30,-23.98,89.215,8.542,0.003,144.348,144.501,4.44,-29.229,90.639,8.554,0.006,146.938,145.880,5.82,-34.566,91.741,8.730,-0.024,148.312,147.383,6.85
00:18.167,-15.387,85.779,8.390,-0.028,146.913,147.390,.95,-17.007,86.805,8.455,0.031,145.094,145.120,1.99,-22.551,88.1,8.509,0.015,146.195,146.911,3.30,-24.857,89.203,8.534,-0.002,144.348,145.378,4.40,-30.112,90.615,8.547,0.002,148.626,146.763,5.83,-35.203,91.827,8.697,-0.039,149.614,148.021,6.93
00:18.267,-16.256,85.763,8.388,-0.028,148.612,148.259,.97,-17.845,86.796,8.455,0.029,146.751,145.958,2.00,-23.424,88.095,8.508,0.014,146.195,147.784,3.29,-25.653,89.231,8.526,-0.006,146.084,146.174,4.39,-30.921,90.633,8.539,-0.002,148.626,147.573,5.80,-36.005,91.879,8.663,-0.054,149.614,148.823,7.02
00:18.367,-17.091,85.759,8.386,-0.027,148.612,149.095,.95,-18.683,86.776,8.455,0.027,146.751,146.796,1.99,-24.37,88.044,8.507,0.012,147.914,148.730,3.29,-26.432,89.288,8.517,-0.010,146.084,146.953,4.42,-31.746,90.62,8.532,-0.006,148.626,148.398,5.82,-36.736,91.933,8.630,-0.069,149.614,149.555,7.07
00:18.467,-17.91,85.77,8.385,-0.026,150.316,149.914,.95,-19.503,86.762,8.455,0.025,148.427,147.617,1.97,-25.232,88.026,8.506,0.011,149.723,149.593,3.23,-27.229,89.302,8.509,-0.014,147.661,147.750,4.48,-32.629,90.603,8.525,-0.010,150.260,149.282,5.81,-37.523,91.993,8.597,-0.083,151.150,150.342,7.12
00:18.567,-18.753,85.787,8.383,-0.026,150.316,150.757,.96,-20.366,86.759,8.454,0.024,148.427,148.480,1.95,-26.067,88.018,8.505,0.009,149.723,150.428,3.22,-28.119,89.308,8.501,-0.018,147.661,148.640,4.49,-33.478,90.595,8.517,-0.014,150.260,150.131,5.79,-38.332,92.039,8.558,-0.100,151.150,151.152,7.18
00:18.667,-19.598,85.79,8.381,-0.026,151.978,151.603,.98,-21.225,86.762,8.450,0.020,150.110,149.340,1.95,-26.867,88.044,8.506,0.009,149.723,151.229,3.21,-29.103,89.209,8.509,-0.013,149.348,149.624,4.50,-34.305,90.613,8.513,-0.015,151.992,150.958,5.79,-39.584,91.886,8.539,-0.104,152.749,152.404,7.23
00:18.767,-20.388,85.821,8.379,-0.025,153.613,152.393,.98,-22.054,86.793,8.445,0.017,151.798,150.169,1.95,-27.689,88.065,8.506,0.008,151.358,152.051,3.23,-29.955,89.208,8.516,-0.008,151.186,150.476,4.40,-35.122,90.631,8.509,-0.016,153.636,151.776,5.80,-40.604,91.819,8.520,-0.108,155.032,153.425,7.08
00:18.867,-21.221,85.849,8.376,-0.025,153.613,153.226,1.01,-22.875,86.777,8.440,0.013,151.798,150.991,1.98,-28.5,88.054,8.506,0.008,152.991,152.862,3.26,-30.818,89.19,8.524,-0.003,151.186,151.339,4.40,-35.964,90.632,8.505,-0.017,153.636,152.618,5.82,-41.639,91.724,8.501,-0.111,156.071,154.461,7.01
00:18.967,-22.069,85.884,8.374,-0.025,153.613,154.075,1.04,-23.752,86.79,8.436,0.010,151.798,151.868,1.97,-29.371,88.067,8.507,0.008,152.991,153.734,3.24,-31.67,89.157,8.532,0.002,151.186,152.191,4.38,-36.808,90.623,8.501,-0.019,153.636,153.463,5.82,-42.531,91.723,8.482,-0.115,156.071,155.353,6.91
00:19.067,-22.874,85.861,8.369,-0.026,155.295,154.880,1.07,-24.62,86.771,8.431,0.006,153.496,152.736,1.98,-30.265,88.059,8.497,0.002,152.991,154.628,3.26,-32.597,89.223,8.535,0.003,152.901,153.118,4.35,-37.707,90.627,8.492,-0.022,155.322,154.362,5.81,-43.403,91.696,8.435,-0.132,156.071,156.226,6.91
00:19.167,-23.721,85.85,8.363,-0.028,155.295,155.727,1.05,-25.396,86.786,8.427,0.004,153.496,153.513,1.96,-31.109,88.058,8.488,-0.003,154.756,155.472,3.25,-33.553,89.206,8.539,0.006,152.901,154.074,4.41,-38.531,90.66,8.485,-0.025,155.322,155.186,5.82,-44.145,91.742,8.416,-0.135,157.835,156.968,6.89
00:19.267,-24.546,85.842,8.357,-0.030,156.947,156.553,1.04,-26.197,86.802,8.424,0.002,155.140,154.314,1.98,-31.947,88.08,8.480,-0.008,154.756,156.311,3.25,-34.429,89.175,8.544,0.008,154.784,154.950,4.40,-39.363,90.666,8.477,-0.027,157.045,156.019,5.85,-44.72,91.8,8.397,-0.138,157.835,157.543,6.93
00:19.367,-25.408,85.81,8.351,-0.031,156.947,157.415,1.03,-27.076,86.83,8.420,0.000,155.140,155.194,1.99,-32.715,88.129,8.471,-0.012,156.438,157.079,3.27,-35.373,89.165,8.549,0.010,154.784,155.894,4.36,-40.192,90.682,8.470,-0.030,158.706,156.848,5.86,-45.36,91.845,8.378,-0.140,159.156,158.184,6.99
00:19.467,-26.3,85.765,8.344,-0.033,158.634,158.307,1.00,-27.91,86.824,8.417,-0.002,156.820,156.028,2.02,-33.533,88.138,8.462,-0.017,158.025,157.897,3.32,-36.103,89.207,8.553,0.012,156.604,156.624,4.36,-41.051,90.682,8.463,-0.032,158.706,157.708,5.87,-46.074,91.875,8.359,-0.143,160.512,158.898,7.04
00:19.567,-27.121,85.768,8.332,-0.038,160.347,159.129,.95,-28.725,86.821,8.413,-0.004,158.469,156.843,2.01,-34.347,88.16,8.443,-0.026,158.025,158.712,3.33,-36.918,89.161,8.546,0.008,158.149,157.439,4.40,-41.884,90.704,8.455,-0.034,160.398,158.541,5.87,-46.726,91.902,8.343,-0.144,160.512,159.551,7.06
00:19.667,-27.818,85.774,8.319,-0.042,160.347,159.826,.96,-29.574,86.802,8.409,-0.006,158.469,157.693,2.01,-35.116,88.169,8.424,-0.034,158.025,159.481,3.35,-37.728,89.179,8.539,0.003,158.149,158.249,4.35,-42.667,90.725,8.448,-0.036,160.398,159.324,5.89,-47.365,91.947,8.327,-0.145,160.512,160.190,7.09
00:19.767,-28.631,85.777,8.306,-0.047,161.857,160.639,.96,-30.385,86.793,8.405,-0.007,160.129,158.504,1.99,-35.915,88.174,8.405,-0.043,159.608,160.280,3.36,-38.601,89.174,8.532,-0.001,159.832,159.122,4.37,-43.451,90.725,8.440,-0.038,161.965,160.109,5.91,-48.116,91.912,8.312,-0.146,161.805,160.941,7.14
00:19.867,-29.38,85.788,8.294,-0.052,161.857,161.389,.97,-31.22,86.78,8.401,-0.009,160.129,159.340,1.98,-36.715,88.187,8.386,-0.052,161.207,161.081,3.36,-39.383,89.179,8.525,-0.005,159.832,159.904,4.36,-44.269,90.745,8.433,-0.040,161.965,160.927,5.91,-49.035,91.953,8.296,-0.146,163.475,161.861,7.10
00:19.967,-30.115,85.75,8.281,-0.056,161.857,162.124,.98,-32.061,86.762,8.398,-0.011,160.129,160.181,1.97,-37.41,88.217,8.367,-0.060,161.207,161.776,3.38,-40.124,89.192,8.518,-0.010,159.832,160.645,4.37,-45.093,90.759,8.425,-0.042,161.965,161.752,5.93,-49.883,91.937,8.280,-0.147,163.475,162.709,7.14
00:20.067,-30.978,85.738,8.272,-0.057,163.341,162.987,.94,-32.883,86.762,8.386,-0.016,161.805,161.004,1.95,-38.191,88.245,8.356,-0.063,161.207,162.557,3.41,-40.869,89.196,8.519,-0.009,161.355,161.390,4.38,-45.936,90.758,8.418,-0.044,163.607,162.595,5.95,-50.825,91.957,8.280,-0.139,163.475,163.652,7.13
00:20.167,-31.784,85.754,8.264,-0.058,163.341,163.794,.93,-33.726,86.752,8.377,-0.020,161.805,161.847,1.95,-38.907,88.311,8.344,-0.066,162.684,163.274,3.44,-41.657,89.222,8.513,-0.012,161.355,162.178,4.39,-46.767,90.734,8.411,-0.045,163.607,163.426,5.95,-51.632,91.957,8.280,-0.132,165.265,164.460,7.15
00:20.267,-32.52,85.791,8.255,-0.060,165.010,164.530,.94,-34.559,86.737,8.368,-0.024,163.470,162.680,1.94,-39.812,88.312,8.332,-0.069,164.306,164.179,3.50,-42.584,89.216,8.506,-0.014,162.888,163.105,4.41,-47.588,90.745,8.404,-0.047,165.281,164.248,5.92,-52.661,91.912,8.281,-0.124,167.101,165.489,7.15
00:20.367,-33.362,85.835,8.247,-0.061,165.010,165.372,.98,-35.353,86.73,8.359,-0.027,163.470,163.475,1.93,-40.711,88.323,8.320,-0.072,164.306,165.078,3.50,-43.409,89.202,8.500,-0.017,162.888,163.930,4.41,-48.396,90.752,8.396,-0.048,165.281,165.056,5.94,-53.615,91.844,8.281,-0.117,167.101,166.444,7.10
00:20.467,-34.125,85.841,8.239,-0.062,166.590,166.136,1.02,-36.156,86.727,8.350,-0.031,165.097,164.278,1.92,-41.557,88.339,8.308,-0.074,164.306,165.925,3.51,-44.426,89.153,8.494,-0.020,164.640,164.947,4.39,-49.197,90.748,8.389,-0.050,166.910,165.857,5.94,-54.444,91.823,8.282,-0.109,167.101,167.273,7.03
00:20.567,-34.947,85.82,8.241,-0.058,166.590,166.958,1.03,-36.957,86.727,8.337,-0.036,165.097,165.080,1.92,-42.367,88.36,8.309,-0.070,166.051,166.735,3.53,-45.269,89.188,8.480,-0.026,165.658,165.790,4.34,-50.032,90.721,8.380,-0.052,166.910,166.693,5.94,-55.383,91.787,8.304,-0.092,168.886,168.213,7.01
00:20.667,-35.855,85.821,8.244,-0.053,168.175,167.866,1.01,-37.741,86.742,8.325,-0.040,166.701,165.864,1.92,-43.273,88.351,8.309,-0.066,166.051,167.642,3.55,-46.127,89.224,8.467,-0.032,165.658,166.648,4.38,-50.896,90.708,8.371,-0.054,168.546,167.557,5.91,-56.28,91.806,8.326,-0.076,168.886,169.110,6.98
00:20.767,-36.719,85.83,8.246,-0.049,169.947,168.731,1.01,-38.516,86.751,8.313,-0.045,168.260,166.639,1.93,-44.143,88.388,8.310,-0.062,167.767,168.512,3.54,-47.032,89.289,8.453,-0.037,167.360,167.554,4.41,-51.781,90.7,8.362,-0.056,170.295,168.443,5.90,-57.159,91.811,8.348,-0.059,170.722,169.980,7.01
00:20.867,-37.607,85.803,8.249,-0.044,169.947,169.619,1.02,-39.316,86.772,8.301,-0.049,168.260,167.440,1.94,-45.006,88.413,8.310,-0.058,167.767,169.375,3.58,-47.854,89.308,8.440,-0.043,167.360,168.376,4.48,-52.597,90.699,8.353,-0.058,170.295,169.259,5.89,-58.019,91.803,8.370,-0.043,170.722,170.840,7.03
00:20.967,-38.514,85.802,8.251,-0.040,169.947,170.526,.99,-40.025,86.791,8.288,-0.054,168.260,168.149,1.96,-45.933,88.428,8.310,-0.054,169.501,170.303,3.60,-48.741,89.309,8.426,-0.049,169.089,169.263,4.50,-53.436,90.692,8.344,-0.060,170.295,170.098,5.89,-58.901,91.73,8.393,-0.026,172.461,171.724,7.04
00:21.067,-39.417,85.8,8.257,-0.035,171.742,171.430,.99,-40.82,86.764,8.279,-0.056,169.769,168.945,1.98,-46.821,88.415,8.314,-0.050,171.316,171.191,3.62,-49.581,89.299,8.414,-0.053,170.816,170.103,4.50,-54.198,90.692,8.337,-0.060,171.950,170.861,5.88,-59.67,91.678,8.388,-0.027,174.116,172.480,6.95
00:21.167,-40.207,85.796,8.262,-0.030,173.435,172.220,.99,-41.686,86.734,8.270,-0.058,171.430,169.811,1.95,-47.648,88.4,8.317,-0.045,171.316,172.018,3.61,-50.253,89.284,8.402,-0.056,170.816,170.775,4.49,-54.997,90.703,8.331,-0.060,173.511,171.660,5.88,-60.457,91.667,8.383,-0.028,174.116,173.266,6.96
00:21.267,-41.062,85.771,8.267,-0.026,173.435,173.075,.99,-42.539,86.735,8.260,-0.059,171.430,170.665,1.92,-48.387,88.417,8.321,-0.041,171.316,172.758,3.59,-50.936,89.318,8.390,-0.060,170.816,171.458,4.47,-55.761,90.683,8.325,-0.060,173.511,172.425,5.89,-61.229,91.7,8.379,-0.029,174.116,174.034,7.02
00:21.367,-41.832,85.77,8.272,-0.021,175.060,173.846,.96,-43.356,86.721,8.251,-0.061,173.100,171.482,1.92,-49.144,88.441,8.324,-0.036,172.882,173.515,3.61,-51.961,89.399,8.378,-0.063,173.199,172.483,4.51,-56.608,90.649,8.319,-0.060,175.122,173.272,5.88,-61.987,91.676,8.374,-0.030,175.675,174.768,7.12
00:21.467,-42.625,85.806,8.277,-0.016,175.060,174.639,.96,-44.185,86.721,8.241,-0.063,173.100,172.311,1.91,-49.945,88.451,8.328,-0.032,174.440,174.316,3.63,-52.677,89.418,8.366,-0.067,173.199,173.199,4.59,-57.463,90.605,8.313,-0.060,175.122,174.117,5.86,-62.801,91.624,8.369,-0.031,177.248,175.583,7.17
00:21.567,-43.411,85.835,8.279,-0.015,175.060,175.425,1.00,-44.956,86.776,8.249,-0.056,173.100,173.083,1.91,-50.802,88.439,8.325,-0.031,174.440,175.174,3.64,-53.518,89.409,8.350,-0.071,173.199,174.040,4.61,-58.25,90.582,8.304,-0.061,175.122,174.905,5.83,-63.6,91.539,8.349,-0.039,177.248,176.387,7.22
00:21.667,-44.225,85.841,8.281,-0.013,176.640,176.240,1.02,-45.83,86.773,8.257,-0.049,174.700,173.957,1.97,-51.601,88.447,8.323,-0.031,176.096,175.973,3.63,-54.193,89.387,8.334,-0.076,174.756,174.715,4.60,-59.077,90.553,8.295,-0.063,176.765,175.732,5.75,-64.427,91.415,8.328,-0.048,178.887,177.194,7.24
00:21.767,-45.05,85.833,8.282,-0.011,176.640,177.065,1.03,-46.707,86.751,8.264,-0.042,174.700,174.835,1.96,-52.381,88.424,8.320,-0.031,176.096,176.754,3.64,-54.867,89.356,8.319,-0.081,174.756,175.389,4.58,-59.943,90.5,8.286,-0.064,176.765,176.581,5.79,-65.165,91.292,8.308,-0.057,178.887,177.943,7.23
00:21.867,-45.901,85.844,8.284,-0.010,178.279,177.916,1.02,-47.592,86.837,8.272,-0.035,176.451,175.720,1.94,-53.191,88.383,8.318,-0.030,176.096,177.564,3.61,-55.551,89.347,8.303,-0.085,176.106,176.073,4.55,-60.749,90.43,8.277,-0.065,178.459,177.391,5.81,-65.95,91.129,8.287,-0.065,178.887,178.745,7.24
00:21.967,-46.731,85.854,8.286,-0.008,178.279,178.747,1.03,-48.618,86.881,8.279,-0.028,176.451,176.747,2.03,-53.957,88.357,8.315,-0.030,177.687,178.330,3.57,-56.47,89.324,8.287,-0.090,176.106,176.992,4.55,-61.556,90.349,8.269,-0.066,178.459,178.185,5.82,-66.739,90.965,8.266,-0.074,180.436,179.523,7.23
00:22.067,-47.489,85.877,8.279,-0.011,179.960,179.505,1.04,-49.443,86.918,8.280,-0.027,178.366,177.572,2.07,-54.797,88.306,8.316,-0.028,177.687,179.171,3.55,-57.381,89.229,8.284,-0.087,177.709,177.897,4.53,-62.37,90.256,8.268,-0.063,180.079,179.005,5.81,-67.495,90.775,8.252,-0.077,180.436,180.303,7.22
00:22.167,-48.352,85.858,8.273,-0.014,181.581,180.368,1.07,-50.259,86.928,8.281,-0.025,180.007,178.388,2.11,-55.809,88.255,8.318,-0.025,180.307,180.183,3.50,-58.32,89.183,8.282,-0.083,179.564,178.836,4.45,-63.202,90.141,8.268,-0.060,181.738,179.845,5.80,-68.289,90.588,8.238,-0.081,182.021,181.118,7.21
00:22.267,-49.183,85.864,8.266,-0.017,181.581,181.200,1.05,-51.101,86.949,8.282,-0.023,180.007,179.231,2.12,-56.557,88.252,8.319,-0.023,180.307,180.931,3.46,-59.122,89.154,8.280,-0.080,179.564,179.629,4.36,-64.016,90.027,8.267,-0.057,181.738,180.649,5.80,-69.097,90.406,8.224,-0.084,183.664,181.920,7.22
