,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 1875,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 2110,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1662,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 1943,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 2050,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985,ID 1985
,TREVISAN,TREVISAN,TREVISAN,TREVISAN,TREVISAN,TREVISAN,TREVISAN,KARPIUK,KARPIUK,KARPIUK,KARPIUK,KARPIUK,KARPIUK,KARPIUK,BROSSIER,BROSSIER,BROSSIER,BROSSIER,BROSSIER,BROSSIER,BROSSIER,BAUMGART-WITAN,BAUMGART-WITAN,BAUMGART-WITAN,BAUMGART-WITAN,BAUMGART-WITAN,BAUMGART-WITAN,BAUMGART-WITAN,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,NIEDERBERGER,AZEVEDO,AZEVEDO,AZEVEDO,AZEVEDO,AZEVEDO,AZEVEDO,AZEVEDO
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:19.423,-25.894,85.806,8.356,-0.028,158.236,157.901,78.37,-27.569,86.823,8.422,0.002,157.292,155.687,80.27,-33.178,88.13,8.472,-0.012,158.450,157.542,85.23,-35.825,89.187,8.551,0.007,156.920,156.346,87.76,-40.674,90.681,8.484,-0.024,158.440,157.330,92.28,-45.73,91.867,8.384,-0.144,160.169,158.554,96.79
00:19.523,-26.768,85.767,8.342,-0.033,159.977,158.776,78.98,-28.351,86.83,8.418,-0.001,157.292,156.469,80.89,-33.974,88.153,8.449,-0.023,159.984,158.339,85.78,-36.563,89.176,8.546,0.004,158.536,157.084,88.40,-41.539,90.678,8.473,-0.028,158.440,158.196,92.88,-46.435,91.884,8.378,-0.135,160.169,159.259,97.30
00:19.623,-27.557,85.759,8.328,-0.038,159.977,159.565,79.57,-29.2,86.815,8.414,-0.003,157.292,157.319,81.45,-34.756,88.177,8.427,-0.033,159.984,159.121,86.36,-37.39,89.166,8.537,0.000,158.536,157.911,88.91,-42.329,90.718,8.463,-0.031,158.440,158.986,93.49,-47.096,91.921,8.360,-0.137,160.169,159.921,97.81
00:19.723,-28.275,85.775,8.315,-0.043,159.977,160.283,80.13,-30.044,86.803,8.410,-0.005,158.923,158.163,82.04,-35.58,88.171,8.405,-0.043,159.984,159.945,86.93,-38.168,89.199,8.529,-0.005,158.536,158.689,89.49,-43.127,90.727,8.453,-0.035,160.095,159.785,94.08,-47.798,91.921,8.342,-0.138,161.536,160.623,98.30
00:19.823,-29.072,85.768,8.302,-0.048,161.484,161.081,80.65,-30.848,86.769,8.406,-0.007,158.923,158.968,82.62,-36.365,88.18,8.383,-0.054,161.590,160.731,87.51,-39.06,89.158,8.520,-0.010,160.141,159.581,90.06,-43.906,90.743,8.443,-0.038,161.672,160.564,94.65,-48.626,91.981,8.324,-0.140,163.067,161.452,98.80
00:19.923,-29.798,85.769,8.289,-0.053,161.484,161.807,81.20,-31.719,86.759,8.402,-0.009,160.571,159.839,83.17,-37.089,88.184,8.360,-0.064,161.590,161.455,88.07,-39.811,89.183,8.512,-0.014,160.141,160.332,90.66,-44.738,90.75,8.434,-0.042,161.672,161.396,95.21,-49.522,91.945,8.307,-0.141,163.067,162.348,99.42
00:20.023,-30.586,85.753,8.276,-0.057,163.007,162.595,81.72,-32.508,86.762,8.399,-0.011,160.571,160.628,83.78,-37.877,88.221,8.338,-0.074,163.099,162.243,88.58,-40.547,89.204,8.512,-0.014,161.784,161.068,91.21,-45.552,90.761,8.424,-0.044,161.672,162.211,95.80,-50.388,91.948,8.304,-0.133,163.067,163.215,100.03
00:20.123,-31.457,85.733,8.267,-0.059,163.007,163.467,82.26,-33.359,86.757,8.391,-0.014,162.231,161.480,84.34,-38.572,88.296,8.328,-0.076,163.099,162.939,89.16,-41.234,89.199,8.506,-0.016,163.207,161.755,91.75,-46.42,90.751,8.416,-0.046,163.318,163.079,96.39,-51.253,91.966,8.303,-0.126,164.829,164.080,100.65
00:20.223,-32.158,85.78,8.258,-0.061,164.666,164.168,82.87,-34.187,86.744,8.383,-0.017,163.910,162.308,84.93,-39.338,88.295,8.318,-0.078,164.586,163.705,89.71,-42.213,89.218,8.500,-0.018,163.207,162.734,92.23,-47.195,90.734,8.407,-0.048,164.961,163.855,96.99,-52.207,91.934,8.301,-0.119,166.648,165.035,101.27
00:20.323,-32.96,85.834,8.248,-0.063,164.666,164.970,83.39,-34.999,86.731,8.376,-0.020,163.910,163.121,85.51,-40.306,88.326,8.308,-0.079,164.586,164.673,90.25,-43.01,89.223,8.494,-0.020,163.207,163.531,92.94,-48.043,90.745,8.399,-0.050,164.961,164.703,97.53,-53.203,91.864,8.300,-0.112,166.648,166.031,101.92
00:20.423,-33.839,85.84,8.239,-0.065,166.172,165.849,84.00,-35.744,86.747,8.368,-0.023,165.467,163.866,86.08,-41.192,88.337,8.297,-0.081,166.320,165.560,90.96,-43.945,89.183,8.488,-0.022,164.983,164.466,93.50,-48.852,90.757,8.391,-0.051,166.618,165.512,98.14,-54.07,91.839,8.299,-0.105,168.513,166.899,102.58
00:20.523,-34.591,85.816,8.238,-0.062,166.172,166.602,84.63,-36.59,86.724,8.357,-0.027,165.467,164.713,86.61,-42.016,88.35,8.293,-0.080,166.320,166.384,91.59,-44.924,89.159,8.471,-0.030,164.983,165.445,94.14,-49.67,90.739,8.378,-0.055,166.618,166.331,98.72,-54.976,91.804,8.290,-0.102,168.513,167.806,103.17
00:20.623,-35.407,85.828,8.240,-0.058,167.803,167.418,85.14,-37.382,86.739,8.346,-0.032,165.467,165.505,87.20,-42.851,88.36,8.295,-0.074,168.030,167.219,92.18,-45.767,89.22,8.461,-0.034,166.898,166.288,94.81,-50.496,90.711,8.369,-0.056,166.618,167.157,99.28,-55.889,91.799,8.311,-0.085,168.513,168.719,103.79
00:20.723,-36.347,85.827,8.243,-0.053,167.803,168.359,85.73,-38.192,86.742,8.334,-0.036,167.105,166.315,87.77,-43.778,88.385,8.298,-0.069,168.030,168.147,92.78,-46.657,89.275,8.450,-0.038,166.898,167.179,95.45,-51.379,90.711,8.360,-0.058,168.262,168.040,99.85,-56.783,91.813,8.331,-0.069,170.332,169.614,104.43
00:20.823,-37.201,85.817,8.245,-0.049,169.559,169.213,86.39,-38.957,86.775,8.323,-0.040,168.680,167.081,88.34,-44.634,88.406,8.301,-0.064,169.792,169.003,93.45,-47.482,89.292,8.440,-0.042,168.634,168.004,96.12,-52.227,90.701,8.351,-0.060,169.993,168.889,100.47,-57.625,91.805,8.351,-0.053,172.068,170.446,105.07
00:20.923,-38.085,85.814,8.248,-0.044,171.297,170.097,86.99,-39.674,86.784,8.311,-0.045,168.680,167.798,88.91,-45.531,88.423,8.303,-0.058,171.545,169.901,94.07,-48.32,89.301,8.429,-0.046,170.297,168.842,96.71,-53.055,90.698,8.341,-0.062,169.993,169.717,101.07,-58.501,91.758,8.372,-0.037,172.068,171.324,105.66
00:21.023,-39.052,85.797,8.259,-0.036,171.297,171.065,87.61,-40.447,86.807,8.302,-0.048,168.680,168.571,89.42,-46.427,88.43,8.321,-0.047,171.545,170.797,94.72,-49.225,89.288,8.426,-0.047,170.297,169.747,97.31,-53.87,90.688,8.337,-0.062,169.993,170.533,101.65,-59.317,91.69,8.379,-0.032,172.068,172.127,106.25
00:21.123,-39.83,85.805,8.265,-0.031,171.297,171.843,88.28,-41.313,86.748,8.293,-0.050,170.170,169.438,89.98,-47.256,88.406,8.327,-0.041,171.545,171.626,95.36,-50.006,89.301,8.415,-0.050,170.297,170.528,97.94,-54.636,90.7,8.332,-0.061,171.636,171.299,102.22,-60.086,91.673,8.380,-0.029,173.763,172.896,106.78
00:21.223,-40.706,85.779,8.270,-0.027,173.042,172.719,88.84,-42.241,86.728,8.284,-0.052,171.965,170.366,90.55,-48.111,88.406,8.334,-0.035,173.270,172.482,95.93,-50.579,89.287,8.405,-0.052,171.983,171.101,98.50,-55.431,90.69,8.328,-0.061,173.197,172.094,102.77,-60.837,91.698,8.381,-0.027,175.283,173.643,107.31
00:21.323,-41.525,85.761,8.275,-0.022,174.737,173.539,89.44,-42.999,86.723,8.275,-0.054,171.965,171.125,91.19,-48.807,88.421,8.341,-0.029,174.821,173.178,96.53,-51.577,89.358,8.395,-0.055,173.555,172.099,98.90,-56.239,90.668,8.323,-0.060,173.197,172.903,103.32,-61.666,91.694,8.382,-0.025,175.283,174.447,107.86
00:21.423,-42.283,85.774,8.281,-0.017,174.737,174.297,90.00,-43.874,86.707,8.267,-0.056,173.598,172.000,91.73,-49.577,88.444,8.348,-0.023,174.821,173.948,97.03,-52.376,89.412,8.385,-0.058,173.555,172.898,99.66,-57.076,90.627,8.318,-0.059,174.843,173.729,103.88,-62.464,91.647,8.382,-0.023,176.910,175.246,108.44
00:21.523,-43.072,85.837,8.286,-0.012,176.285,175.086,90.55,-44.661,86.728,8.258,-0.058,173.598,172.788,92.33,-50.412,88.452,8.355,-0.017,176.426,174.784,97.60,-53.148,89.424,8.367,-0.066,175.127,173.670,100.26,-57.907,90.593,8.313,-0.059,174.843,174.562,104.44,-63.209,91.608,8.361,-0.032,176.910,175.989,108.97
00:21.623,-43.929,85.824,8.288,-0.011,176.285,175.944,91.15,-45.454,86.771,8.262,-0.053,173.598,173.581,92.91,-51.294,88.438,8.351,-0.018,176.426,175.666,98.19,-53.901,89.386,8.351,-0.071,175.127,174.423,100.81,-58.709,90.56,8.305,-0.060,174.843,175.364,105.01,-64.049,91.462,8.340,-0.041,176.910,176.813,109.47
00:21.723,-44.694,85.83,8.290,-0.009,176.285,176.709,91.75,-46.379,86.741,8.266,-0.048,175.179,174.506,93.50,-52.013,88.423,8.347,-0.019,176.426,176.385,98.81,-54.554,89.355,8.335,-0.076,175.127,175.076,101.32,-59.588,90.513,8.297,-0.061,176.477,176.226,105.55,-64.845,91.339,8.318,-0.051,178.505,177.619,109.96
00:21.823,-45.534,85.833,8.292,-0.007,177.907,177.549,92.29,-47.106,86.779,8.270,-0.043,175.179,175.234,94.13,-52.836,88.393,8.343,-0.020,178.027,177.209,99.30,-55.187,89.37,8.319,-0.081,176.534,175.709,101.76,-60.382,90.468,8.289,-0.062,176.477,177.022,106.14,-65.606,91.202,8.297,-0.060,178.505,178.393,110.44
00:21.923,-46.373,85.836,8.293,-0.005,177.907,178.389,92.89,-48.117,86.853,8.274,-0.038,176.831,176.245,94.67,-53.544,88.363,8.339,-0.021,178.027,177.917,99.86,-56.032,89.375,8.303,-0.086,176.534,176.554,102.22,-61.201,90.386,8.281,-0.063,178.152,177.845,106.67,-66.384,91.07,8.275,-0.070,180.083,179.153,110.88
00:22.023,-47.119,85.876,8.287,-0.008,179.586,179.135,93.49,-49.117,86.895,8.281,-0.033,177.844,177.246,95.44,-54.407,88.348,8.330,-0.025,179.559,178.780,100.34,-56.989,89.259,8.299,-0.085,178.012,177.504,102.82,-62.002,90.299,8.278,-0.063,179.780,178.633,107.19,-67.175,90.869,8.261,-0.075,181.686,179.970,111.34
00:22.123,-47.972,85.874,8.281,-0.011,179.586,179.988,94.04,-49.901,86.922,8.277,-0.033,178.844,178.030,96.18,-55.459,88.266,8.328,-0.024,179.559,179.833,100.94,-57.939,89.207,8.296,-0.082,178.012,178.455,103.41,-62.844,90.188,8.276,-0.060,179.780,179.484,107.69,-67.99,90.684,8.250,-0.077,181.686,180.806,111.75
00:22.223,-48.816,85.875,8.274,-0.014,181.185,180.833,94.64,-50.698,86.953,8.274,-0.033,178.844,178.828,96.75,-56.183,88.243,8.326,-0.024,181.476,180.557,101.63,-58.758,89.173,8.294,-0.079,179.926,179.274,104.05,-63.65,90.082,8.274,-0.058,179.780,180.281,108.21,-68.717,90.459,8.238,-0.079,181.686,181.540,112.20
00:22.323,-49.586,85.871,8.268,-0.017,181.185,181.603,95.24,-51.523,86.955,8.270,-0.033,180.426,179.653,97.33,-57.046,88.241,8.324,-0.024,181.476,181.408,102.12,-59.358,89.06,8.291,-0.075,179.926,179.871,104.60,-64.48,89.956,8.272,-0.056,181.442,181.119,108.70,-69.595,90.316,8.227,-0.081,183.281,182.424,112.55
00:22.423,-50.412,85.873,8.261,-0.019,182.799,182.429,95.78,-52.322,86.961,8.267,-0.033,180.426,180.453,97.92,-57.944,88.214,8.322,-0.024,183.063,182.306,102.73,-60.127,89.006,8.289,-0.072,181.352,180.642,104.95,-65.302,89.81,8.270,-0.054,181.442,181.955,109.20,-70.373,90.099,8.216,-0.083,183.281,183.233,113.07
00:22.523,-51.259,85.819,8.255,-0.022,182.799,183.277,96.37,-53.042,86.943,8.264,-0.033,182.050,181.173,98.49,-58.798,88.14,8.320,-0.024,183.063,183.162,103.35,-60.878,88.977,8.287,-0.069,181.352,181.393,105.45,-66.133,89.681,8.268,-0.051,183.116,182.773,109.68,-71.205,89.807,8.204,-0.085,184.975,184.082,113.47
00:22.623,-52.049,85.812,8.248,-0.024,184.472,184.067,96.93,-53.786,86.942,8.256,-0.035,183.514,181.917,98.98,-59.634,88.078,8.324,-0.021,184.817,183.983,103.90,-61.935,88.814,8.292,-0.063,183.943,182.455,105.96,-66.995,89.487,8.269,-0.048,184.839,183.658,110.18,-71.955,89.553,8.193,-0.087,186.648,184.875,113.85
00:22.723,-52.943,85.78,8.241,-0.027,184.472,184.961,97.48,-54.557,86.927,8.248,-0.038,183.514,182.689,99.51,-60.567,88.025,8.327,-0.017,184.817,184.918,104.45,-62.955,88.71,8.297,-0.057,183.943,183.480,106.60,-67.769,89.301,8.270,-0.045,184.839,184.455,110.65,-72.752,89.308,8.182,-0.088,186.648,185.708,114.20
00:22.823,-53.74,85.757,8.234,-0.029,186.156,185.759,98.09,-55.495,86.882,8.239,-0.040,185.224,183.627,100.04,-61.405,87.956,8.331,-0.014,186.589,185.737,105.07,-63.852,88.662,8.302,-0.051,184.968,184.365,107.24,-68.595,89.067,8.271,-0.042,186.493,185.294,111.07,-73.456,88.981,8.171,-0.089,188.254,186.453,114.59
00:22.923,-54.533,85.713,8.227,-0.031,186.156,186.552,98.64,-56.183,86.85,8.231,-0.042,185.224,184.316,100.68,-62.207,87.854,8.335,-0.011,186.589,186.546,105.61,-64.626,88.58,8.307,-0.045,184.968,185.142,107.84,-69.4,88.838,8.272,-0.039,186.493,186.131,111.48,-74.2,88.687,8.160,-0.091,188.254,187.253,114.86
00:23.023,-55.301,85.692,8.220,-0.034,187.747,187.320,99.17,-56.848,86.832,8.223,-0.045,185.224,184.974,101.14,-62.969,87.741,8.339,-0.008,188.237,187.316,106.11,-65.426,88.508,8.312,-0.039,186.644,185.941,108.33,-70.271,88.544,8.273,-0.036,186.493,187.050,111.89,-74.898,88.445,8.156,-0.090,188.254,187.990,115.18
00:23.123,-56.021,85.66,8.214,-0.035,187.747,188.041,99.70,-57.709,86.844,8.208,-0.050,186.577,185.834,101.60,-63.709,87.61,8.337,-0.008,188.237,188.048,106.57,-66.238,88.305,8.315,-0.035,186.644,186.762,108.85,-70.971,88.331,8.274,-0.033,188.248,187.766,112.30,-75.61,88.137,8.146,-0.090,189.792,188.739,115.50
00:23.223,-56.872,85.6,8.209,-0.036,189.235,188.885,100.18,-58.538,86.802,8.192,-0.056,186.577,186.664,102.21,-64.636,87.474,8.336,-0.009,189.758,188.985,107.00,-67.117,88.12,8.318,-0.032,188.279,187.660,109.28,-71.827,88.074,8.275,-0.031,188.248,188.659,112.64,-76.424,87.82,8.135,-0.091,189.792,189.611,115.79
00:23.323,-57.728,85.565,8.203,-0.037,189.235,189.741,100.74,-59.37,86.746,8.176,-0.061,188.267,187.486,102.77,-65.4,87.31,8.334,-0.009,189.758,189.767,107.56,-67.965,87.952,8.321,-0.028,188.279,188.505,109.77,-72.669,87.757,8.276,-0.028,189.873,189.541,113.07,-77.107,87.438,8.125,-0.092,191.441,190.387,116.14
00:23.423,-58.518,85.511,8.197,-0.038,190.944,190.533,101.32,-60.089,86.68,8.160,-0.067,188.267,188.208,103.32,-66.181,87.142,8.332,-0.010,191.475,190.547,107.98,-68.827,87.811,8.324,-0.025,190.041,189.374,110.25,-73.447,87.451,8.278,-0.026,189.873,190.377,113.44,-77.819,87.073,8.114,-0.093,191.441,191.164,116.35
00:23.523,-59.335,85.477,8.188,-0.040,190.944,191.342,101.84,-60.929,86.636,8.136,-0.076,189.822,189.050,103.78,-66.97,86.93,8.330,-0.010,191.475,191.364,108.42,-69.68,87.54,8.318,-0.026,190.041,190.268,110.76,-74.214,87.178,8.273,-0.026,191.608,191.190,113.77,-78.553,86.704,8.101,-0.092,193.023,191.986,116.60
00:23.623,-60.18,85.372,8.179,-0.043,192.553,192.192,102.40,-61.834,86.578,8.121,-0.079,189.822,189.940,104.34,-67.808,86.733,8.322,-0.013,193.090,192.207,108.82,-70.419,87.309,8.311,-0.028,191.804,191.021,111.17,-74.901,86.883,8.267,-0.027,191.608,191.919,114.12,-79.232,86.43,8.086,-0.095,193.023,192.686,116.85
00:23.723,-60.978,85.291,8.171,-0.045,192.553,192.994,102.92,-62.583,86.483,8.107,-0.083,191.569,190.696,104.94,-68.59,86.511,8.313,-0.017,193.090,193.019,109.28,-71.159,86.949,8.303,-0.031,191.804,191.837,111.53,-75.646,86.562,8.261,-0.029,193.169,192.730,114.40,-79.911,86.05,8.070,-0.099,194.575,193.461,117.14
00:23.823,-61.782,85.208,8.162,-0.047,194.206,193.795,103.43,-63.35,86.38,8.093,-0.086,191.569,191.454,105.41,-69.397,86.263,8.304,-0.021,194.763,193.864,109.67,-71.988,86.636,8.295,-0.034,193.396,192.723,111.80,-76.345,86.269,8.255,-0.031,193.169,193.488,114.70,-80.678,85.664,8.054,-0.102,194.575,194.318,117.35
00:23.923,-62.581,85.126,8.153,-0.050,194.206,194.598,103.94,-64.09,86.22,8.079,-0.089,193.097,192.212,105.88,-70.198,86.001,8.296,-0.025,194.763,194.691,110.07,-72.816,86.37,8.287,-0.037,193.396,193.577,112.16,-77.041,85.92,8.249,-0.033,194.738,194.248,114.99,-81.397,85.302,8.039,-0.105,196.211,195.089,117.62
00:24.023,-63.36,85.005,8.144,-0.052,195.817,195.378,104.44,-64.891,86.091,8.064,-0.093,194.664,193.022,106.29,-71.025,85.703,8.287,-0.029,196.449,195.570,110.45,-73.532,86.095,8.279,-0.040,195.151,194.344,112.56,-77.735,85.593,8.243,-0.034,196.283,195.015,115.23,-82.07,84.893,8.023,-0.108,197.802,195.876,117.87
00:24.123,-64.189,84.87,8.142,-0.051,195.817,196.218,104.91,-65.546,85.915,8.050,-0.095,194.664,193.686,106.76,-71.8,85.394,8.285,-0.028,196.449,196.403,110.82,-74.222,85.859,8.260,-0.047,195.151,195.072,112.87,-78.535,85.199,8.228,-0.040,196.283,195.908,115.49,-82.733,84.46,8.016,-0.106,197.802,196.668,118.06
00:24.223,-64.948,84.74,8.140,-0.049,197.445,196.987,105.40,-66.32,85.729,8.036,-0.098,194.664,194.483,107.10,-72.509,85.1,8.283,-0.027,198.162,197.156,111.15,-74.887,85.656,8.242,-0.055,196.646,195.740,113.19,-79.248,84.812,8.214,-0.046,196.283,196.694,115.78,-83.359,84.019,8.008,-0.104,197.802,197.395,118.22
00:24.323,-65.781,84.571,8.138,-0.047,197.445,197.827,105.85,-67.083,85.539,8.022,-0.100,196.138,195.270,107.51,-73.274,84.783,8.281,-0.027,198.162,197.985,111.45,-75.536,85.462,8.223,-0.062,196.646,196.411,113.52,-79.857,84.529,8.199,-0.051,197.994,197.363,116.01,-84.042,83.574,8.001,-0.103,199.366,198.210,118.35
00:24.423,-66.609,84.389,8.136,-0.046,199.064,198.675,106.31,-67.934,85.326,8.009,-0.102,196.138,196.135,107.92,-74.064,84.446,8.280,-0.026,199.757,198.832,111.76,-76.212,85.11,8.204,-0.070,198.018,197.172,113.84,-80.555,84.123,8.184,-0.057,197.994,198.171,116.24,-84.763,83.111,7.993,-0.101,199.366,199.066,118.52
00:24.523,-67.403,84.206,8.136,-0.042,199.064,199.477,106.77,-68.689,85.116,7.997,-0.101,197.801,196.918,108.37,-74.78,84.127,8.272,-0.028,199.757,199.615,112.08,-76.885,84.733,8.193,-0.072,198.018,197.917,114.07,-81.17,83.737,8.164,-0.064,199.463,198.873,116.44,-85.437,82.623,7.989,-0.096,201.030,199.860,118.70
00:24.623,-68.17,84.031,8.135,-0.041,200.726,200.261,107.20,-69.345,84.856,7.987,-0.101,197.801,197.620,108.76,-75.524,83.746,8.268,-0.029,201.399,200.451,112.36,-77.606,84.326,8.181,-0.074,199.551,198.744,114.28,-81.936,83.267,8.146,-0.069,199.463,199.771,116.61,-86.072,82.087,7.991,-0.090,201.030,200.690,118.84
00:24.723,-68.926,83.811,8.135,-0.039,200.726,201.049,107.62,-70.06,84.624,7.977,-0.101,199.288,198.362,109.04,-76.37,83.368,8.265,-0.029,201.399,201.364,112.62,-78.277,83.898,8.169,-0.076,199.551,199.538,114.50,-82.622,82.819,8.128,-0.075,201.087,200.592,116.82,-86.673,81.658,7.993,-0.084,202.691,201.428,118.91
00:24.823,-69.743,83.579,8.134,-0.037,202.299,201.882,108.00,-70.826,84.353,7.967,-0.101,199.288,199.175,109.38,-77.071,82.996,8.261,-0.030,203.160,202.158,112.95,-78.977,83.464,8.157,-0.079,201.174,200.340,114.68,-83.307,82.36,8.110,-0.081,201.087,201.389,116.98,-87.322,81.135,7.995,-0.078,202.691,202.221,119.03
00:24.923,-70.52,83.323,8.133,-0.036,203.966,202.699,108.42,-71.577,84.08,7.956,-0.101,200.852,199.974,109.73,-77.799,82.622,8.258,-0.030,204.772,202.975,113.18,-79.634,83.091,8.144,-0.081,202.752,201.096,114.86,-83.938,81.946,8.092,-0.087,202.730,202.143,117.14,-87.974,80.548,7.997,-0.072,204.262,203.098,119.12
00:25.023,-71.295,83.054,8.135,-0.033,203.966,203.519,108.78,-72.276,83.758,7.955,-0.098,200.852,200.734,110.07,-78.48,82.25,8.254,-0.031,204.772,203.736,113.43,-80.349,82.655,8.141,-0.079,202.752,201.914,115.06,-84.552,81.504,8.080,-0.090,202.730,202.899,117.30,-88.546,80.042,8.002,-0.067,204.262,203.861,119.16
00:25.123,-72.1,82.724,8.129,-0.034,203.966,204.372,109.14,-73.087,83.468,7.959,-0.091,202.419,201.594,110.33,-79.159,81.868,8.240,-0.037,204.772,204.515,113.65,-81.096,82.172,8.138,-0.076,202.752,202.804,115.26,-85.156,81.039,8.063,-0.094,204.240,203.635,117.42,-89.169,79.418,8.000,-0.065,205.902,204.704,119.21
00:25.223,-72.843,82.419,8.124,-0.035,205.655,205.175,109.48,-73.854,83.177,7.963,-0.084,204.100,202.403,110.70,-79.875,81.438,8.227,-0.042,206.327,205.333,113.86,-81.889,81.616,8.134,-0.074,204.478,203.773,115.45,-85.809,80.536,8.047,-0.098,205.826,204.459,117.52,-89.753,78.862,7.998,-0.062,207.589,205.510,119.21
00:25.323,-73.546,82.106,8.118,-0.036,205.655,205.924,109.79,-74.552,82.861,7.967,-0.077,204.100,203.170,111.04,-80.589,81.014,8.213,-0.047,206.327,206.162,114.07,-82.696,81.014,8.131,-0.071,204.478,204.760,115.62,-86.434,80.011,8.030,-0.101,205.826,205.241,117.62,-90.284,78.342,7.996,-0.059,207.589,206.252,119.23
00:25.423,-74.217,81.791,8.113,-0.037,207.227,206.665,110.06,-75.281,82.486,7.971,-0.070,204.100,203.989,111.31,-81.309,80.609,8.199,-0.053,207.992,206.985,114.27,-83.378,80.561,8.128,-0.069,206.453,205.578,115.76,-86.999,79.529,8.014,-0.105,205.826,205.983,117.69,-90.815,77.824,7.994,-0.057,207.589,206.950,119.24
00:25.523,-74.919,81.427,8.107,-0.038,208.758,207.456,110.31,-76.09,82.093,7.975,-0.063,205.685,204.877,111.56,-81.966,80.171,8.186,-0.058,209.606,207.754,114.49,-83.986,80.146,8.124,-0.066,208.007,206.295,115.92,-87.645,78.946,7.997,-0.109,207.384,206.854,117.75,-91.348,77.249,7.992,-0.054,209.074,207.734,119.25
00:25.623,-75.644,81.068,8.096,-0.041,208.758,208.248,110.55,-76.819,81.728,7.978,-0.058,205.685,205.691,111.85,-82.6,79.715,8.164,-0.066,209.606,208.535,114.65,-84.649,79.694,8.119,-0.065,208.007,207.097,116.06,-88.19,78.467,7.984,-0.110,207.384,207.552,117.80,-91.886,76.704,7.980,-0.057,209.074,208.499,119.22
00:25.723,-76.343,80.729,8.085,-0.045,208.758,209.024,110.81,-77.585,81.344,7.981,-0.053,207.399,206.534,112.11,-83.074,79.339,8.142,-0.074,209.606,209.140,114.77,-85.247,79.244,8.114,-0.064,208.007,207.845,116.21,-88.748,77.925,7.972,-0.110,208.979,208.330,117.84,-92.469,76.051,7.968,-0.060,210.623,209.339,119.21
00:25.823,-77.027,80.352,8.074,-0.048,210.343,209.805,111.07,-78.258,80.938,7.984,-0.048,209.040,207.320,112.38,-83.765,78.905,8.121,-0.082,210.991,209.926,114.84,-85.836,78.798,8.109,-0.062,209.557,208.556,116.31,-89.308,77.351,7.959,-0.111,210.558,209.133,117.86,-92.907,75.524,7.957,-0.063,212.183,210.024,119.16
00:25.923,-77.809,80,8.062,-0.051,211.980,210.637,111.28,-78.895,80.577,7.987,-0.043,209.040,208.052,112.57,-84.404,78.442,8.099,-0.090,212.595,210.713,115.03,-86.454,78.249,8.105,-0.061,211.121,209.382,116.41,-89.903,76.746,7.946,-0.112,210.558,209.947,117.85,-93.35,74.964,7.945,-0.066,212.183,210.738,119.10
00:26.023,-78.481,79.583,8.046,-0.057,211.980,211.427,111.59,-79.523,80.24,7.979,-0.045,209.040,208.747,112.76,-84.988,77.933,8.082,-0.093,212.595,211.488,115.15,-87.042,77.699,8.100,-0.060,211.121,210.188,116.46,-90.432,76.167,7.939,-0.110,210.558,210.731,117.84,-93.885,74.316,7.935,-0.067,212.183,211.535,119.02
00:26.123,-79.11,79.198,8.030,-0.062,211.980,212.139,111.77,-80.266,79.812,7.971,-0.047,210.484,209.604,112.97,-85.575,77.437,8.065,-0.097,212.595,212.227,115.20,-87.522,77.216,8.096,-0.059,211.121,210.841,116.49,-90.949,75.587,7.932,-0.108,212.190,211.509,117.80,-94.355,73.713,7.926,-0.068,213.737,212.300,118.94
00:26.223,-79.745,78.825,8.014,-0.067,213.508,212.874,111.94,-80.936,79.349,7.963,-0.049,210.484,210.418,113.19,-86.159,76.915,8.048,-0.101,214.138,213.009,115.27,-88.05,76.712,8.092,-0.058,212.606,211.571,116.49,-91.425,75.025,7.925,-0.106,212.190,212.218,117.76,-94.783,73.083,7.916,-0.069,213.737,213.060,118.84
00:26.323,-80.364,78.415,7.997,-0.072,213.508,213.617,112.13,-81.639,78.996,7.955,-0.051,212.154,211.171,113.34,-86.728,76.395,8.031,-0.104,214.138,213.780,115.31,-88.73,76.065,8.087,-0.056,212.606,212.509,116.50,-91.933,74.416,7.917,-0.104,213.703,213.011,117.70,-95.299,72.368,7.907,-0.070,215.262,213.904,118.70
00:26.423,-81.064,77.957,7.981,-0.077,214.986,214.424,112.27,-82.345,78.648,7.947,-0.053,212.154,211.944,113.59,-87.257,75.861,8.014,-0.108,215.692,214.503,115.35,-89.256,75.446,8.083,-0.055,214.274,213.298,116.53,-92.448,73.768,7.910,-0.101,215.323,213.840,117.63,-95.76,71.72,7.897,-0.071,216.938,214.700,118.56
