,ID 1608,ID 1608,ID 1608,ID 1608,ID 1608,ID 1608,ID 1608,ID 2055,ID 2055,ID 2055,ID 2055,ID 2055,ID 2055,ID 2055,ID 1862,ID 1862,ID 1862,ID 1862,ID 1862,ID 1862,ID 1862,ID 2080,ID 2080,ID 2080,ID 2080,ID 2080,ID 2080,ID 2080,ID 2125,ID 2125,ID 2125,ID 2125,ID 2125,ID 2125,ID 2125,ID 1556,ID 1556,ID 1556,ID 1556,ID 1556,ID 1556,ID 1556,ID 1973,ID 1973,ID 1973,ID 1973,ID 1973,ID 1973,ID 1973
,SEGURA,SEGURA,SEGURA,SEGURA,SEGURA,SEGURA,SEGURA,SENN,SENN,SENN,SENN,SENN,SENN,SENN,MANGIONE,MANGIONE,MANGIONE,MANGIONE,MANGIONE,MANGIONE,MANGIONE,LILJA,LILJA,LILJA,LILJA,LILJA,LILJA,LILJA,SHOSTAK,SHOSTAK,SHOSTAK,SHOSTAK,SHOSTAK,SHOSTAK,SHOSTAK,MANUEL,MANUEL,MANUEL,MANUEL,MANUEL,MANUEL,MANUEL,SWIETY-ERSETIC,SWIETY-ERSETIC,SWIETY-ERSETIC,SWIETY-ERSETIC,SWIETY-ERSETIC,SWIETY-ERSETIC,SWIETY-ERSETIC
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:13.381,29.037,84.575,8.701,-0.027,107.363,106.773,38.55,24.928,85.598,8.361,-0.072,107.577,107.058,42.32,21.738,86.817,8.358,-0.096,106.342,106.355,45.42,19.464,88.094,8.367,-0.014,104.083,104.878,47.91,16.528,89.135,8.318,-0.015,104.276,103.992,50.75,15.018,90.729,8.295,0.001,101.095,101.612,52.99,8.054,91.507,8.449,-0.021,104.043,104.738,58.42
00:13.481,28.192,84.548,8.692,-0.031,107.363,107.600,39.27,24.096,85.575,8.348,-0.074,109.166,107.891,42.90,20.88,86.805,8.348,-0.096,106.342,107.213,46.02,18.619,88.09,8.360,-0.017,105.868,105.723,48.53,15.853,89.194,8.306,-0.021,104.276,104.667,51.34,14.02,90.7,8.285,-0.005,102.796,102.611,53.54,7.317,91.518,8.446,-0.021,105.677,105.476,59.01
00:13.581,27.337,84.599,8.683,-0.034,109.094,108.457,39.85,23.268,85.563,8.336,-0.077,109.166,108.719,43.47,20.063,86.809,8.338,-0.096,108.032,108.031,46.62,17.798,88.067,8.354,-0.020,105.868,106.544,49.12,15.132,89.233,8.294,-0.027,105.761,105.388,51.86,13.1,90.673,8.276,-0.010,102.796,103.531,54.22,6.496,91.53,8.443,-0.022,105.677,106.297,59.54
00:13.681,26.465,84.577,8.672,-0.039,109.094,109.329,40.49,22.41,85.542,8.328,-0.079,110.818,109.577,44.05,19.149,86.767,8.338,-0.091,108.032,108.945,47.20,16.988,88.075,8.339,-0.026,107.525,107.355,49.69,14.353,89.288,8.276,-0.035,105.761,106.167,52.40,12.297,90.678,8.274,-0.011,104.706,104.335,54.85,5.612,91.511,8.438,-0.023,107.227,107.182,60.13
00:13.781,25.638,84.591,8.665,-0.040,110.821,110.154,41.09,21.618,85.524,8.321,-0.078,110.818,110.370,44.64,18.247,86.725,8.338,-0.086,109.763,109.848,47.81,16.241,88.083,8.324,-0.033,107.525,108.102,50.27,13.564,89.261,8.259,-0.042,107.263,106.956,52.99,11.507,90.673,8.272,-0.012,104.706,105.125,55.42,4.756,91.481,8.433,-0.025,107.227,108.038,60.74
00:13.881,24.837,84.587,8.657,-0.042,112.449,110.956,41.69,20.863,85.543,8.314,-0.078,112.468,111.125,45.19,17.473,86.744,8.339,-0.081,111.439,110.622,48.42,15.476,88.091,8.309,-0.039,109.082,108.867,50.80,12.709,89.295,8.241,-0.050,108.907,107.811,53.53,10.701,90.624,8.269,-0.013,106.299,105.931,55.98,3.933,91.509,8.428,-0.026,108.967,108.862,61.32
00:13.982,23.941,84.598,8.650,-0.044,112.449,111.852,42.25,20.024,85.526,8.307,-0.077,112.468,111.964,45.74,16.658,86.79,8.339,-0.076,111.439,111.437,48.98,14.779,88.129,8.294,-0.046,109.082,109.565,51.35,11.858,89.274,8.224,-0.057,108.907,108.662,54.15,9.817,90.625,8.267,-0.013,106.299,106.816,56.51,3.032,91.518,8.423,-0.027,108.967,109.763,61.93
00:14.081,23.08,84.606,8.642,-0.046,112.449,112.714,42.89,19.2,85.519,8.300,-0.076,114.062,112.789,46.32,15.824,86.788,8.339,-0.071,111.439,112.272,49.59,14.02,88.142,8.279,-0.052,110.544,110.324,51.87,11.019,89.266,8.206,-0.064,108.907,109.501,54.74,8.953,90.61,8.265,-0.014,107.989,107.680,57.14,2.209,91.548,8.418,-0.029,110.691,110.587,62.57
00:14.181,22.187,84.644,8.642,-0.043,114.206,113.608,43.51,18.34,85.494,8.293,-0.075,114.062,113.649,46.89,15.02,86.777,8.334,-0.070,113.088,113.076,50.18,13.24,88.157,8.261,-0.059,110.544,111.104,52.41,10.151,89.262,8.207,-0.061,110.597,110.369,55.33,8.116,90.6,8.270,-0.011,107.989,108.518,57.74,1.408,91.54,8.421,-0.026,110.691,111.388,63.17
00:14.281,21.259,84.635,8.648,-0.038,116.027,114.537,44.16,17.454,85.442,8.291,-0.072,115.746,114.535,47.49,14.175,86.754,8.329,-0.069,114.737,113.922,50.74,12.475,88.194,8.244,-0.065,112.083,111.870,52.97,9.409,89.309,8.208,-0.057,112.207,111.111,55.94,7.376,90.585,8.275,-0.008,109.690,109.258,58.32,0.517,91.514,8.423,-0.023,112.315,112.280,63.73
00:14.381,20.442,84.616,8.654,-0.033,116.027,115.354,44.81,16.678,85.461,8.289,-0.069,115.746,115.312,48.07,13.386,86.748,8.324,-0.068,114.737,114.711,51.32,11.658,88.215,8.226,-0.071,112.083,112.687,53.54,8.564,89.289,8.209,-0.054,112.207,111.956,56.50,6.559,90.607,8.280,-0.005,109.690,110.075,58.84,-0.336,91.499,8.425,-0.021,112.315,113.133,64.34
00:14.481,19.566,84.559,8.659,-0.028,116.027,116.231,45.38,15.917,85.445,8.287,-0.066,117.408,116.073,48.64,12.694,86.729,8.319,-0.067,114.737,115.403,51.87,10.85,88.206,8.208,-0.077,113.674,113.495,54.13,7.559,89.34,8.209,-0.050,112.207,112.961,57.08,5.873,90.591,8.285,-0.001,111.256,110.762,59.43,-1.23,91.474,8.428,-0.018,114.067,114.028,64.94
00:14.581,18.63,84.542,8.665,-0.023,117.721,117.168,45.96,15.083,85.448,8.285,-0.064,119.003,116.907,49.16,11.939,86.728,8.314,-0.066,116.218,116.159,52.35,10.001,88.204,8.190,-0.084,115.323,114.345,54.70,6.669,89.342,8.210,-0.046,114.057,113.851,57.83,4.983,90.573,8.290,0.002,112.823,111.652,59.90,-2.106,91.449,8.430,-0.015,115.829,114.904,65.55
00:14.681,17.753,84.509,8.670,-0.020,117.721,118.045,46.61,14.227,85.442,8.274,-0.066,119.003,117.764,49.76,11.095,86.746,8.302,-0.068,116.218,117.003,52.88,9.149,88.192,8.185,-0.082,115.323,115.197,55.30,5.78,89.308,8.217,-0.040,114.057,114.740,58.46,4.111,90.56,8.281,-0.003,112.823,112.524,60.52,-2.946,91.432,8.430,-0.015,115.829,115.745,66.15
00:14.781,16.799,84.478,8.674,-0.017,119.534,119.000,47.20,13.397,85.462,8.263,-0.069,120.689,118.594,50.36,10.262,86.751,8.291,-0.070,117.817,117.837,53.49,8.331,88.16,8.180,-0.080,116.993,116.015,55.89,4.945,89.275,8.225,-0.034,115.836,115.575,59.06,3.264,90.55,8.272,-0.008,114.542,113.372,61.13,-3.782,91.413,8.430,-0.014,117.505,116.581,66.74
00:14.881,15.893,84.481,8.679,-0.013,121.394,119.907,47.86,12.541,85.436,8.251,-0.071,120.689,119.450,50.96,9.381,86.745,8.280,-0.072,119.531,118.718,54.09,7.577,88.137,8.175,-0.079,116.993,116.770,56.45,4.192,89.286,8.232,-0.028,117.424,116.328,59.63,2.474,90.579,8.263,-0.012,114.542,114.162,61.72,-4.648,91.369,8.429,-0.013,117.505,117.448,67.31
00:14.982,15.141,84.484,8.684,-0.010,121.394,120.660,48.50,11.805,85.442,8.240,-0.074,120.689,120.187,51.54,8.568,86.712,8.269,-0.074,119.531,119.531,54.70,6.634,88.12,8.170,-0.077,116.993,117.713,56.96,3.479,89.263,8.239,-0.022,117.424,117.041,60.17,1.749,90.597,8.254,-0.017,114.542,114.887,62.30,-5.44,91.383,8.429,-0.013,117.505,118.240,67.89
00:15.081,14.297,84.474,8.688,-0.007,121.394,121.504,49.03,11.107,85.444,8.229,-0.077,122.281,120.885,52.07,7.811,86.709,8.257,-0.077,119.531,120.289,55.26,5.787,88.095,8.165,-0.075,118.690,118.560,57.62,2.628,89.265,8.247,-0.016,117.424,117.892,60.66,1,90.614,8.245,-0.021,116.057,115.637,62.83,-6.228,91.364,8.429,-0.012,119.163,119.029,68.46
00:15.181,13.456,84.484,8.693,-0.003,122.990,122.346,49.62,10.355,85.466,8.213,-0.079,123.731,121.637,52.56,7.002,86.712,8.260,-0.072,121.101,121.098,55.79,4.913,88.065,8.174,-0.067,120.411,119.435,58.20,1.803,89.275,8.247,-0.015,118.988,118.717,61.26,0.204,90.643,8.237,-0.024,117.602,116.433,63.37,-7.092,91.361,8.421,-0.015,120.815,119.893,69.01
00:15.281,12.623,84.482,8.686,-0.007,122.990,123.180,50.22,9.596,85.483,8.195,-0.084,123.731,122.397,53.11,6.172,86.708,8.262,-0.067,121.101,121.929,56.36,4.125,88.032,8.183,-0.058,120.411,120.223,58.80,0.927,89.256,8.247,-0.015,118.988,119.593,61.85,-0.635,90.639,8.229,-0.027,117.602,117.273,63.95,-7.895,91.386,8.413,-0.019,120.815,120.697,69.62
00:15.381,11.703,84.489,8.679,-0.010,124.664,124.101,50.81,8.772,85.476,8.177,-0.090,125.314,123.221,53.66,5.34,86.693,8.264,-0.061,122.740,122.761,56.95,3.346,88.043,8.193,-0.050,121.978,121.003,59.33,0.17,89.238,8.247,-0.014,120.689,120.350,62.46,-1.46,90.617,8.221,-0.030,119.266,118.098,64.54,-8.704,91.402,8.406,-0.022,122.418,121.506,70.20
00:15.482,10.897,84.499,8.672,-0.013,124.664,124.907,51.47,7.896,85.495,8.159,-0.095,125.314,124.097,54.24,4.368,86.707,8.266,-0.056,122.740,123.734,57.53,2.524,88.04,8.202,-0.041,121.978,121.825,59.89,-0.594,89.212,8.247,-0.013,120.689,121.114,62.98,-2.336,90.624,8.213,-0.033,119.266,118.974,65.11,-9.527,91.41,8.398,-0.025,122.418,122.330,70.79
00:15.581,10.089,84.504,8.666,-0.016,126.390,125.716,52.04,7.18,85.501,8.141,-0.100,125.314,124.814,54.87,3.516,86.692,8.269,-0.051,124.544,124.586,58.22,1.714,88.047,8.211,-0.033,121.978,122.635,60.47,-1.387,89.22,8.247,-0.012,122.210,121.907,63.50,-3.063,90.639,8.205,-0.036,119.266,119.702,65.73,-10.29,91.416,8.390,-0.029,122.418,123.093,71.37
00:15.681,9.274,84.496,8.650,-0.023,128.013,126.532,52.62,6.376,85.499,8.135,-0.098,126.906,125.618,55.38,2.676,86.661,8.276,-0.045,126.236,125.426,58.81,0.894,88.039,8.219,-0.027,123.610,123.456,61.05,-2.176,89.248,8.244,-0.013,123.792,122.696,64.07,-3.935,90.636,8.202,-0.035,120.869,120.574,66.26,-11.071,91.459,8.381,-0.032,124.013,123.875,71.92
00:15.781,8.501,84.498,8.635,-0.029,128.013,127.305,53.19,5.637,85.453,8.130,-0.095,128.449,126.357,55.95,1.8,86.635,8.284,-0.039,126.236,126.303,59.39,0.042,88.06,8.227,-0.022,125.282,124.308,61.62,-2.939,89.288,8.242,-0.013,123.792,123.459,64.65,-4.737,90.667,8.199,-0.035,122.543,121.377,66.87,-11.875,91.487,8.372,-0.035,125.599,124.679,72.50
00:15.881,7.617,84.488,8.620,-0.036,128.013,128.190,53.74,4.868,85.463,8.124,-0.093,128.449,127.127,56.44,0.933,86.618,8.291,-0.032,126.236,127.170,59.99,-0.87,88.084,8.235,-0.016,125.282,125.220,62.24,-3.809,89.258,8.239,-0.014,123.792,124.329,65.21,-5.566,90.678,8.196,-0.034,122.543,122.206,67.46,-12.74,91.506,8.363,-0.038,125.599,125.545,73.09
00:15.981,6.64,84.471,8.605,-0.042,129.679,129.168,54.36,4.092,85.439,8.118,-0.091,129.994,127.903,56.99,0.126,86.606,8.299,-0.026,127.987,127.978,60.59,-1.688,88.091,8.243,-0.010,127.012,126.039,62.90,-4.75,89.315,8.237,-0.014,125.433,125.270,65.81,-6.43,90.664,8.193,-0.034,124.236,123.070,68.05,-13.568,91.494,8.354,-0.041,127.292,126.373,73.71
00:16.081,5.915,84.454,8.590,-0.049,131.372,129.893,55.03,3.071,85.41,8.112,-0.089,131.015,128.924,57.52,-0.705,86.597,8.306,-0.020,129.617,128.809,61.15,-2.533,88.108,8.251,-0.005,127.012,126.884,63.48,-5.584,89.321,8.234,-0.015,127.201,126.104,66.51,-7.288,90.638,8.190,-0.034,124.236,123.929,68.66,-14.432,91.49,8.345,-0.044,127.292,127.238,74.29
00:16.181,5.072,84.453,8.569,-0.057,131.372,130.737,55.54,2.205,85.433,8.113,-0.084,131.015,129.791,58.22,-1.554,86.588,8.315,-0.014,129.617,129.659,61.73,-3.36,88.12,8.256,-0.002,127.012,127.711,64.09,-6.468,89.321,8.237,-0.013,127.201,126.988,67.11,-8.071,90.63,8.198,-0.028,124.236,124.712,69.24,-15.275,91.477,8.344,-0.042,127.292,128.081,74.90
00:16.281,4.174,84.434,8.549,-0.064,131.372,131.636,56.13,1.357,85.449,8.114,-0.079,131.015,130.639,58.85,-2.413,86.585,8.325,-0.008,131.325,130.518,62.33,-4.162,88.113,8.261,0.001,128.684,128.514,64.69,-7.248,89.362,8.239,-0.011,128.865,127.768,67.73,-8.907,90.631,8.207,-0.022,125.877,125.549,69.79,-16.108,91.47,8.343,-0.040,128.999,128.915,75.49
00:16.381,3.367,84.406,8.528,-0.072,133.113,132.443,56.75,0.506,85.446,8.115,-0.074,132.729,131.490,59.46,-3.246,86.599,8.334,-0.003,131.325,131.351,62.93,-4.981,88.086,8.267,0.004,128.684,129.333,65.25,-8.108,89.376,8.242,-0.009,128.865,128.628,68.31,-9.738,90.629,8.215,-0.016,125.877,126.380,70.38,-16.95,91.466,8.343,-0.039,128.999,129.757,76.07
00:16.481,2.505,84.384,8.507,-0.079,133.113,133.306,57.30,-0.279,85.439,8.116,-0.069,132.729,132.276,60.06,-4.101,86.587,8.344,0.003,131.325,132.207,63.53,-5.816,88.089,8.272,0.006,130.314,130.168,65.81,-8.916,89.362,8.244,-0.007,128.865,129.436,68.93,-10.575,90.629,8.223,-0.010,127.553,127.217,70.97,-17.786,91.46,8.342,-0.037,130.683,130.594,76.66
00:16.581,1.656,84.368,8.487,-0.087,134.782,134.156,57.90,-1.161,85.448,8.117,-0.064,134.365,133.158,60.61,-4.98,86.607,8.353,0.008,133.013,133.086,64.13,-6.65,88.088,8.277,0.009,131.974,131.003,66.40,-9.735,89.345,8.247,-0.005,130.533,130.255,69.49,-11.485,90.661,8.232,-0.004,129.291,128.128,71.56,-18.722,91.444,8.341,-0.035,132.446,131.530,77.25
00:16.681,0.991,84.29,8.466,-0.095,134.782,134.821,58.49,-1.859,85.456,8.122,-0.059,134.365,133.856,61.24,-5.801,86.63,8.352,0.007,133.013,133.908,64.76,-7.459,88.097,8.278,0.010,131.974,131.812,66.99,-10.548,89.34,8.254,-0.001,130.533,131.068,70.06,-12.243,90.674,8.239,0.001,129.291,128.886,72.23,-19.576,91.412,8.345,-0.031,132.446,132.385,77.90
00:16.781,0.239,84.245,8.457,-0.094,136.298,135.574,58.90,-2.647,85.495,8.129,-0.052,135.945,134.645,61.74,-6.582,86.656,8.354,0.008,134.713,134.689,65.36,-8.353,88.074,8.282,0.011,133.677,132.707,67.57,-11.436,89.306,8.263,0.004,132.165,131.956,70.63,-13.133,90.667,8.250,0.006,130.939,129.776,72.77,-20.39,91.396,8.347,-0.028,134.114,133.199,78.48
00:16.881,-0.543,84.226,8.448,-0.094,137.833,136.357,59.40,-3.423,85.508,8.135,-0.046,137.509,135.421,62.33,-7.4,86.651,8.355,0.008,136.312,135.508,65.93,-9.184,88.052,8.286,0.012,133.677,133.538,68.18,-12.261,89.299,8.272,0.008,133.878,132.781,71.24,-13.99,90.639,8.261,0.012,130.939,130.634,73.40,-21.186,91.392,8.350,-0.025,134.114,133.996,79.04
00:16.981,-1.385,84.21,8.439,-0.094,137.833,137.199,59.94,-4.254,85.525,8.141,-0.040,137.509,136.252,62.88,-8.278,86.657,8.357,0.008,136.312,136.386,66.50,-10.016,88.054,8.289,0.014,135.340,134.370,68.76,-13.077,89.252,8.281,0.013,133.878,133.598,71.81,-14.765,90.647,8.272,0.017,132.571,131.409,73.98,-22.052,91.327,8.352,-0.022,135.777,134.862,79.60
00:17.081,-2.323,84.211,8.431,-0.094,137.833,138.138,60.52,-5.002,85.537,8.147,-0.033,137.509,137.001,63.48,-9.131,86.638,8.358,0.008,136.312,137.239,67.13,-10.854,88.027,8.293,0.015,135.340,135.209,69.35,-13.923,89.254,8.290,0.018,133.878,134.444,72.36,-15.646,90.664,8.282,0.023,132.571,132.291,74.54,-22.876,91.311,8.355,-0.019,135.777,135.687,80.17
00:17.181,-3.173,84.183,8.423,-0.094,139.613,138.989,61.19,-5.896,85.51,8.142,-0.035,139.088,137.895,64.02,-9.962,86.626,8.360,0.009,138.043,138.071,67.72,-11.72,88.001,8.298,0.017,135.340,136.075,69.92,-14.667,89.239,8.292,0.018,135.540,135.188,72.96,-16.488,90.634,8.290,0.026,132.571,133.133,75.17,-23.687,91.332,8.356,-0.017,135.777,136.498,80.74
00:17.281,-3.936,84.158,8.428,-0.087,139.613,139.752,61.77,-6.732,85.517,8.142,-0.033,139.088,138.731,64.63,-10.791,86.629,8.359,0.008,138.043,138.900,68.30,-12.563,87.994,8.305,0.019,137.044,136.918,70.51,-15.592,89.2,8.291,0.016,135.540,136.113,73.47,-17.353,90.608,8.297,0.028,134.294,133.998,75.75,-24.511,91.347,8.357,-0.016,137.412,137.323,81.33
00:17.381,-4.831,84.156,8.434,-0.080,141.226,140.648,62.29,-7.494,85.507,8.142,-0.032,140.818,139.494,65.23,-11.642,86.611,8.358,0.006,139.703,139.752,68.89,-13.396,87.979,8.312,0.022,137.044,137.752,71.10,-16.451,89.191,8.290,0.015,137.209,136.972,74.10,-18.234,90.588,8.303,0.030,134.294,134.880,76.34,-25.325,91.353,8.359,-0.014,137.412,138.137,81.92
00:17.481,-5.684,84.144,8.440,-0.072,141.226,141.502,62.92,-8.309,85.518,8.143,-0.030,140.818,140.309,65.76,-12.442,86.627,8.357,0.005,139.703,140.552,69.48,-14.23,87.969,8.318,0.024,138.720,138.586,71.68,-17.259,89.191,8.290,0.014,137.209,137.780,74.70,-19.063,90.592,8.310,0.032,136.040,135.709,76.95,-26.238,91.329,8.360,-0.012,139.050,139.051,82.50
00:17.581,-6.618,84.167,8.446,-0.065,142.974,142.437,63.52,-9.108,85.5,8.143,-0.028,142.395,141.108,66.35,-13.271,86.598,8.356,0.004,141.354,141.382,70.05,-15.09,87.958,8.325,0.027,138.720,139.446,72.27,-18.116,89.212,8.289,0.012,138.876,138.637,75.27,-19.832,90.57,8.316,0.034,136.040,136.479,77.54,-26.983,91.36,8.362,-0.010,139.050,139.796,83.13
00:17.681,-7.614,84.246,8.465,-0.053,142.974,143.434,64.19,-9.99,85.51,8.148,-0.024,142.395,141.991,66.90,-14.133,86.598,8.354,0.003,141.354,142.244,70.62,-15.944,87.937,8.324,0.025,140.414,140.301,72.87,-18.901,89.16,8.285,0.010,138.876,139.422,75.89,-20.705,90.573,8.318,0.034,137.638,137.352,78.07,-27.77,91.378,8.359,-0.011,140.708,140.583,83.68
00:17.781,-8.536,84.245,8.483,-0.041,144.906,144.356,64.95,-10.89,85.526,8.154,-0.020,144.076,142.891,67.53,-14.967,86.585,8.351,0.001,143.045,143.078,71.23,-16.773,87.939,8.323,0.022,142.097,141.130,73.45,-19.699,89.178,8.281,0.007,140.518,140.220,76.41,-21.475,90.561,8.321,0.033,139.281,138.122,78.69,-28.597,91.38,8.356,-0.012,142.322,141.411,84.25
00:17.881,-9.451,84.27,8.502,-0.029,144.906,145.272,65.61,-11.721,85.502,8.160,-0.016,144.076,143.722,68.18,-15.755,86.613,8.349,0.000,143.045,143.867,71.81,-17.629,87.939,8.322,0.020,142.097,141.987,74.04,-20.526,89.167,8.278,0.005,140.518,141.047,76.99,-22.357,90.545,8.323,0.032,139.281,139.005,79.22,-29.523,91.371,8.353,-0.012,142.322,142.337,84.84
00:17.981,-10.361,84.278,8.521,-0.017,146.743,146.183,66.27,-12.538,85.504,8.165,-0.012,145.807,144.540,68.75,-16.562,86.628,8.347,-0.002,144.667,144.674,72.39,-18.443,87.901,8.321,0.018,142.097,142.801,74.65,-21.31,89.201,8.274,0.002,142.143,141.831,77.56,-23.228,90.525,8.325,0.032,139.281,139.876,79.83,-30.357,91.406,8.350,-0.013,142.322,143.172,85.48
00:18.081,-11.19,84.264,8.540,-0.005,146.743,147.013,66.92,-13.385,85.508,8.171,-0.008,145.807,145.387,69.33,-17.401,86.661,8.344,-0.003,144.667,145.514,72.97,-19.254,87.923,8.320,0.016,143.767,143.612,75.20,-22.134,89.205,8.270,0.000,142.143,142.655,78.14,-23.98,90.527,8.327,0.031,141.034,140.629,80.44,-31.273,91.394,8.347,-0.014,144.082,144.089,86.10
00:18.181,-12.055,84.263,8.554,0.004,148.482,147.878,67.50,-14.188,85.514,8.175,-0.005,147.471,146.190,69.93,-18.245,86.678,8.337,-0.006,146.313,146.358,73.58,-20.011,87.954,8.317,0.013,145.335,144.370,75.79,-23.01,89.233,8.270,-0.001,143.751,143.531,78.73,-24.808,90.552,8.327,0.028,142.614,141.457,80.97,-32.089,91.379,8.336,-0.019,145.814,144.905,86.74
00:18.281,-12.945,84.264,8.565,0.009,150.237,148.769,68.11,-14.984,85.491,8.178,-0.003,149.070,146.987,70.50,-19.054,86.683,8.328,-0.011,147.966,147.168,74.19,-20.787,87.966,8.311,0.009,145.335,145.146,76.34,-23.766,89.257,8.267,-0.002,145.383,144.287,79.37,-25.664,90.555,8.323,0.025,142.614,142.313,81.57,-32.857,91.373,8.325,-0.023,145.814,145.673,87.31
00:18.381,-13.796,84.26,8.575,0.014,150.237,149.621,68.74,-15.814,85.507,8.182,-0.001,149.070,147.817,71.05,-19.861,86.692,8.319,-0.015,147.966,147.975,74.77,-21.646,88.011,8.306,0.006,146.970,146.005,76.90,-24.584,89.254,8.265,-0.003,145.383,145.105,79.92,-26.534,90.568,8.320,0.022,144.340,143.184,82.18,-33.638,91.397,8.315,-0.028,147.355,146.455,87.84
00:18.482,-14.627,84.257,8.586,0.019,150.237,150.452,69.34,-16.637,85.499,8.185,0.001,149.070,148.640,71.64,-20.662,86.695,8.310,-0.019,147.966,148.776,75.34,-22.547,87.988,8.301,0.002,146.970,146.907,77.54,-25.427,89.227,8.263,-0.004,145.383,145.948,80.50,-27.391,90.537,8.316,0.018,144.340,144.041,82.80,-34.383,91.453,8.305,-0.032,147.355,147.200,88.41
00:18.581,-15.469,84.243,8.596,0.024,151.919,151.295,69.92,-17.458,85.51,8.189,0.003,150.723,149.462,72.22,-21.442,86.727,8.301,-0.024,149.574,149.557,75.91,-23.37,87.995,8.295,-0.002,148.694,147.730,78.16,-26.218,89.214,8.261,-0.005,147.044,146.739,81.07,-28.255,90.522,8.312,0.015,146.061,144.906,83.39,-35.134,91.452,8.294,-0.036,148.860,147.952,88.98
00:18.681,-16.321,84.224,8.607,0.029,151.919,152.148,70.51,-18.24,85.536,8.192,0.005,150.723,150.244,72.81,-22.259,86.713,8.292,-0.028,149.574,150.374,76.49,-24.172,88.005,8.290,-0.005,148.694,148.532,78.75,-27.137,89.263,8.259,-0.006,147.044,147.658,81.62,-29.025,90.508,8.309,0.011,146.061,145.676,83.99,-35.966,91.461,8.284,-0.041,148.860,148.784,89.51
00:18.781,-17.166,84.216,8.603,0.025,153.613,152.993,71.10,-19.042,85.52,8.188,0.002,152.326,151.046,73.38,-23.067,86.714,8.282,-0.032,151.171,151.183,77.05,-24.927,88.03,8.282,-0.009,148.694,149.288,79.32,-27.95,89.237,8.257,-0.006,148.754,148.471,82.31,-29.823,90.511,8.302,0.007,146.061,146.474,84.52,-36.769,91.463,8.270,-0.045,148.860,149.588,90.10
00:18.881,-17.978,84.188,8.599,0.021,155.270,153.806,71.69,-19.864,85.522,8.183,0.000,153.950,151.869,73.94,-23.882,86.709,8.272,-0.035,152.794,151.998,77.63,-25.723,88.005,8.274,-0.013,150.251,150.084,79.87,-28.794,89.263,8.256,-0.007,150.411,149.315,82.86,-30.617,90.501,8.295,0.003,147.629,147.269,85.09,-37.536,91.467,8.257,-0.050,150.495,150.355,90.67
00:18.982,-18.78,84.195,8.595,0.018,155.270,154.609,72.24,-20.672,85.53,8.179,-0.003,153.950,152.677,74.52,-24.707,86.702,8.262,-0.039,152.794,152.823,78.20,-26.517,88.031,8.266,-0.017,150.251,150.878,80.42,-29.626,89.247,8.254,-0.007,150.411,150.147,83.48,-31.483,90.485,8.288,-0.001,147.629,148.135,85.64,-38.333,91.44,8.243,-0.055,150.495,151.153,91.22
00:19.081,-19.646,84.224,8.591,0.014,155.270,155.476,72.81,-21.441,85.547,8.174,-0.006,153.950,153.446,75.10,-25.475,86.71,8.252,-0.042,152.794,153.592,78.78,-27.34,88.019,8.258,-0.021,151.841,151.702,81.00,-30.387,89.228,8.253,-0.007,150.411,150.908,84.06,-32.309,90.524,8.281,-0.005,149.289,148.962,86.24,-39.082,91.45,8.230,-0.060,152.059,151.902,91.76
00:19.181,-20.506,84.231,8.580,0.008,156.938,156.336,73.45,-22.263,85.552,8.168,-0.008,155.527,154.269,75.65,-26.251,86.717,8.244,-0.044,154.387,154.368,79.33,-28.222,88.002,8.247,-0.025,151.841,152.584,81.57,-31.203,89.2,8.253,-0.007,152.012,151.724,84.58,-33.113,90.536,8.277,-0.007,149.289,149.766,86.86,-39.883,91.451,8.212,-0.065,152.059,152.704,92.30
00:19.281,-21.357,84.252,8.570,0.002,158.649,157.188,74.06,-23.032,85.602,8.163,-0.010,157.118,155.038,76.24,-27.089,86.716,8.236,-0.045,156.001,155.207,79.88,-29.061,87.985,8.236,-0.029,153.546,153.423,82.18,-32.055,89.177,8.253,-0.006,153.672,152.576,85.14,-33.915,90.591,8.274,-0.008,150.919,150.568,87.43,-40.751,91.438,8.194,-0.071,153.609,153.572,92.87
00:19.381,-22.24,84.265,8.559,-0.004,158.649,158.072,74.68,-23.875,85.634,8.157,-0.013,157.118,155.881,76.82,-27.904,86.702,8.229,-0.047,156.001,156.022,80.47,-29.837,87.996,8.225,-0.034,153.546,154.200,82.76,-32.869,89.16,8.253,-0.006,153.672,153.390,85.72,-34.612,90.636,8.270,-0.009,150.919,151.266,88.04,-41.556,91.424,8.177,-0.077,153.609,154.378,93.47
00:19.481,-23.095,84.284,8.548,-0.010,158.649,158.927,75.31,-24.682,85.662,8.151,-0.015,157.118,156.689,77.43,-28.732,86.701,8.221,-0.049,156.001,156.850,81.04,-30.548,88.034,8.214,-0.038,155.161,154.911,83.32,-33.726,89.158,8.253,-0.005,153.672,154.247,86.29,-35.461,90.674,8.267,-0.010,152.421,152.115,88.56,-42.324,91.421,8.159,-0.083,155.282,155.146,94.03
