,ID 978,ID 978,ID 978,ID 978,ID 978,ID 978,ID 978,ID 858,ID 858,ID 858,ID 858,ID 858,ID 858,ID 858,ID 998,ID 998,ID 998,ID 998,ID 998,ID 998,ID 998,ID 684,ID 684,ID 684,ID 684,ID 684,ID 684,ID 684
,DESTER,DESTER,DESTER,DESTER,DESTER,DESTER,DESTER,EITEL,EITEL,EITEL,EITEL,EITEL,EITEL,EITEL,NAIDON,NAIDON,NAIDON,NAIDON,NAIDON,NAIDON,NAIDON,STRASKY,STRASKY,STRASKY,STRASKY,STRASKY,STRASKY,STRASKY
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
03:10.370,-68.957,80.264,7.258,-0.014,1322.429,1312.171,105.22,-69.048,80.173,7.251,-0.039,1322.338,1312.288,105.22,-81.141,16.32,6.360,0.018,1001.479,989.762,69.56,-81.031,16.066,6.354,0.006,1005.389,989.988,69.31
03:10.470,-69.648,80.005,7.252,-0.017,1322.429,1312.909,105.52,-69.68,79.929,7.237,-0.046,1322.338,1312.967,105.52,-80.618,15.881,6.360,0.017,1002.750,990.399,68.92,-80.498,15.678,6.350,0.003,1005.389,990.620,68.66
03:10.570,-70.309,79.733,7.247,-0.018,1323.894,1313.624,105.82,-70.272,79.657,7.229,-0.048,1323.695,1313.617,105.79,-80.097,15.431,6.363,0.018,1004.121,991.088,68.24,-79.981,15.284,6.350,0.003,1006.705,991.271,68.01
03:10.670,-70.918,79.455,7.241,-0.020,1325.277,1314.270,106.10,-70.874,79.364,7.220,-0.050,1325.015,1314.265,106.02,-79.544,14.98,6.366,0.018,1004.121,991.802,67.55,-79.471,14.879,6.351,0.003,1008.006,991.922,67.36
03:10.770,-71.566,79.167,7.235,-0.022,1325.277,1314.980,106.33,-71.51,79.026,7.211,-0.052,1325.015,1314.984,106.23,-79.007,14.589,6.370,0.019,1004.121,992.423,66.84,-78.93,14.506,6.351,0.003,1008.006,992.533,66.72
03:10.870,-72.22,78.892,7.229,-0.024,1325.277,1315.690,106.58,-72.113,78.752,7.203,-0.054,1325.015,1315.646,106.45,-78.476,14.194,6.373,0.020,1005.498,993.086,66.18,-78.402,14.124,6.351,0.003,1008.006,993.186,66.07
03:10.970,-72.849,78.599,7.224,-0.026,1326.695,1316.360,106.85,-72.754,78.463,7.194,-0.055,1326.396,1316.335,106.68,-77.924,13.826,6.376,0.020,1006.822,993.748,65.53,-77.858,13.732,6.351,0.002,1009.314,993.857,65.43
03:11.070,-73.476,78.293,7.218,-0.028,1328.086,1317.059,107.09,-73.405,78.142,7.185,-0.057,1327.824,1317.062,106.93,-77.361,13.503,6.381,0.022,1006.822,994.347,64.88,-77.309,13.362,6.357,0.006,1010.646,994.466,64.76
03:11.170,-74.111,77.984,7.216,-0.028,1328.086,1317.764,107.32,-73.985,77.829,7.177,-0.059,1327.824,1317.721,107.16,-76.79,13.19,6.384,0.022,1006.822,994.997,64.25,-76.747,13.024,6.362,0.008,1010.646,995.122,64.11
03:11.270,-74.729,77.666,7.214,-0.027,1328.086,1318.435,107.55,-74.554,77.508,7.169,-0.060,1327.824,1318.361,107.35,-76.182,12.841,6.387,0.023,1008.122,995.698,63.63,-76.166,12.674,6.367,0.010,1010.646,995.799,63.48
03:11.370,-75.312,77.325,7.213,-0.027,1329.487,1319.112,107.76,-75.169,77.16,7.161,-0.061,1329.136,1319.069,107.52,-75.563,12.492,6.390,0.023,1009.533,996.372,62.95,-75.585,12.348,6.371,0.012,1011.980,996.422,62.82
03:11.470,-75.882,76.963,7.211,-0.026,1329.487,1319.786,107.93,-75.804,76.788,7.153,-0.062,1329.136,1319.805,107.71,-74.975,12.186,6.393,0.024,1009.533,997.034,62.26,-75.016,12.019,6.376,0.014,1011.980,997.080,62.18
03:11.570,-76.453,76.613,7.209,-0.026,1330.837,1320.434,108.08,-76.38,76.455,7.145,-0.063,1330.578,1320.458,107.90,-74.381,11.893,6.398,0.025,1010.858,997.696,61.63,-74.443,11.711,6.377,0.014,1013.303,997.730,61.54
03:11.670,-77.033,76.222,7.206,-0.026,1330.837,1321.134,108.23,-77.015,76.082,7.137,-0.064,1330.578,1321.194,108.07,-73.79,11.599,6.402,0.026,1010.858,998.322,61.00,-73.859,11.427,6.379,0.014,1013.303,998.335,60.92
03:11.770,-77.667,75.813,7.203,-0.026,1332.205,1321.888,108.37,-77.648,75.72,7.129,-0.065,1331.979,1321.922,108.26,-73.199,11.302,6.406,0.027,1012.179,998.983,60.38,-73.278,11.1,6.380,0.014,1014.602,999.001,60.31
03:11.870,-78.304,75.37,7.201,-0.026,1333.735,1322.643,108.53,-78.23,75.306,7.121,-0.065,1333.420,1322.620,108.45,-72.628,11.026,6.411,0.028,1012.179,999.617,59.75,-72.67,10.816,6.381,0.014,1015.938,999.672,59.66
03:11.970,-78.935,74.923,7.198,-0.026,1333.735,1323.417,108.66,-78.792,74.894,7.113,-0.066,1333.420,1323.317,108.57,-72.025,10.727,6.415,0.029,1012.179,1000.251,59.15,-72.086,10.551,6.382,0.014,1015.938,1000.263,59.03
03:12.070,-79.556,74.455,7.199,-0.024,1335.285,1324.173,108.79,-79.399,74.449,7.112,-0.064,1334.869,1324.054,108.67,-71.427,10.415,6.416,0.028,1013.486,1000.923,58.51,-71.513,10.273,6.384,0.014,1017.216,1000.898,58.43
03:12.170,-80.143,73.982,7.196,-0.024,1335.285,1324.927,108.90,-79.975,73.997,7.111,-0.061,1334.869,1324.786,108.79,-70.842,10.151,6.421,0.029,1013.486,1001.565,57.87,-70.949,9.994,6.387,0.015,1017.216,1001.526,57.83
03:12.270,-80.723,73.504,7.193,-0.025,1335.285,1325.678,108.98,-80.577,73.515,7.110,-0.058,1334.869,1325.557,108.87,-70.297,9.861,6.425,0.029,1014.801,1002.134,57.27,-70.354,9.748,6.390,0.015,1017.216,1002.118,57.24
03:12.370,-81.312,73.033,7.190,-0.025,1336.790,1326.410,109.06,-81.153,73.06,7.109,-0.056,1336.372,1326.274,108.96,-69.74,9.602,6.430,0.030,1016.032,1002.745,56.68,-69.77,9.486,6.392,0.016,1018.488,1002.756,56.64
03:12.470,-81.897,72.546,7.187,-0.025,1336.790,1327.171,109.14,-81.695,72.594,7.108,-0.053,1336.372,1326.988,109.05,-69.134,9.38,6.434,0.031,1016.032,1003.391,56.10,-69.167,9.209,6.395,0.017,1018.488,1003.417,56.04
03:12.570,-82.49,72.029,7.184,-0.025,1338.305,1327.958,109.21,-82.262,72.115,7.111,-0.048,1337.820,1327.730,109.10,-68.527,9.166,6.437,0.030,1017.320,1003.989,55.52,-68.55,8.943,6.399,0.017,1019.791,1004.027,55.42
03:12.670,-83.088,71.542,7.184,-0.024,1338.305,1328.701,109.26,-82.768,71.639,7.118,-0.042,1337.820,1328.406,109.16,-67.908,8.901,6.438,0.029,1017.320,1004.654,54.94,-67.912,8.682,6.400,0.017,1019.791,1004.714,54.80
03:12.770,-83.558,71.045,7.185,-0.022,1339.862,1329.385,109.34,-83.279,71.138,7.125,-0.035,1339.256,1329.122,109.18,-67.277,8.675,6.439,0.028,1018.662,1005.324,54.31,-67.289,8.469,6.402,0.017,1021.152,1005.371,54.16
03:12.870,-84.02,70.547,7.185,-0.021,1341.225,1330.038,109.32,-83.784,70.648,7.132,-0.029,1340.675,1329.826,109.19,-66.569,8.471,6.440,0.027,1018.662,1006.009,53.71,-66.657,8.234,6.404,0.017,1022.484,1005.991,53.57
03:12.970,-84.485,70.026,7.186,-0.019,1341.225,1330.736,109.30,-84.301,70.108,7.139,-0.023,1340.675,1330.553,109.20,-65.95,8.189,6.441,0.025,1020.075,1006.677,53.06,-65.994,8.003,6.405,0.017,1022.484,1006.678,52.96
03:13.070,-84.915,69.519,7.189,-0.017,1342.588,1331.400,109.26,-84.77,69.565,7.145,-0.018,1342.139,1331.269,109.18,-65.306,7.898,6.440,0.024,1020.075,1007.371,52.42,-65.334,7.767,6.407,0.018,1023.887,1007.374,52.32
03:13.170,-85.375,68.974,7.191,-0.015,1342.588,1332.083,109.20,-85.256,69.016,7.153,-0.013,1342.139,1331.982,109.13,-64.663,7.626,6.436,0.020,1020.075,1007.987,51.76,-64.671,7.521,6.406,0.016,1023.887,1007.993,51.69
03:13.270,-85.869,68.41,7.194,-0.012,1342.588,1332.832,109.14,-85.725,68.442,7.161,-0.009,1342.139,1332.718,109.09,-63.985,7.38,6.432,0.017,1021.479,1008.694,51.12,-64.055,7.285,6.404,0.014,1023.887,1008.642,51.05
03:13.370,-86.3,67.819,7.197,-0.010,1344.050,1333.565,109.09,-86.208,67.834,7.169,-0.004,1343.613,1333.496,109.01,-63.365,7.172,6.428,0.014,1022.854,1009.341,50.46,-63.439,7.081,6.403,0.013,1025.253,1009.285,50.45
03:13.470,-86.735,67.217,7.199,-0.008,1344.050,1334.286,108.98,-86.673,67.232,7.176,0.001,1343.613,1334.238,108.92,-62.733,6.981,6.424,0.010,1022.854,1009.990,49.88,-62.788,6.891,6.402,0.011,1025.253,1009.959,49.87
03:13.570,-87.143,66.595,7.202,-0.006,1345.524,1335.029,108.86,-87.131,66.616,7.184,0.006,1345.150,1335.005,108.83,-62.093,6.801,6.420,0.007,1022.854,1010.562,49.30,-62.119,6.734,6.403,0.012,1026.579,1010.545,49.27
03:13.670,-87.505,65.98,7.201,-0.006,1345.524,1335.741,108.71,-87.574,65.995,7.192,0.010,1345.150,1335.769,108.72,-61.46,6.688,6.425,0.009,1024.179,1011.204,48.72,-61.474,6.616,6.407,0.013,1026.579,1011.199,48.69
03:13.770,-87.895,65.387,7.200,-0.006,1346.981,1336.427,108.53,-88.005,65.386,7.199,0.014,1346.680,1336.488,108.59,-60.831,6.555,6.429,0.010,1025.464,1011.845,48.19,-60.8,6.485,6.410,0.014,1027.921,1011.885,48.15
03:13.870,-88.266,64.777,7.199,-0.006,1348.404,1337.143,108.39,-88.408,64.741,7.207,0.017,1348.186,1337.249,108.46,-60.205,6.417,6.433,0.012,1025.464,1012.376,47.65,-60.148,6.369,6.414,0.015,1029.269,1012.436,47.58
03:13.970,-88.638,64.142,7.197,-0.006,1348.404,1337.878,108.22,-88.826,64.119,7.215,0.021,1348.186,1337.983,108.29,-59.546,6.318,6.437,0.013,1025.464,1013.040,47.11,-59.52,6.282,6.417,0.017,1029.269,1013.068,47.03
03:14.070,-88.994,63.504,7.195,-0.007,1348.404,1338.591,108.03,-89.221,63.469,7.222,0.024,1348.186,1338.733,108.15,-58.884,6.267,6.441,0.015,1026.770,1013.704,46.57,-58.872,6.242,6.422,0.018,1029.269,1013.718,46.53
03:14.170,-89.335,62.892,7.193,-0.008,1349.870,1339.293,107.83,-89.564,62.827,7.229,0.026,1349.695,1339.462,107.97,-58.23,6.257,6.447,0.017,1028.087,1014.259,46.07,-58.226,6.243,6.426,0.019,1030.551,1014.263,46.04
03:14.270,-89.661,62.274,7.192,-0.008,1349.870,1339.989,107.64,-89.898,62.174,7.236,0.029,1349.695,1340.169,107.76,-57.588,6.263,6.453,0.019,1028.087,1014.900,45.60,-57.534,6.256,6.430,0.020,1030.551,1014.955,45.59
03:14.370,-90.016,61.645,7.191,-0.008,1351.269,1340.696,107.43,-90.226,61.517,7.243,0.031,1351.156,1340.904,107.53,-56.883,6.264,6.458,0.021,1028.087,1015.605,45.15,-56.819,6.269,6.434,0.022,1031.889,1015.669,45.11
03:14.470,-90.33,61.026,7.189,-0.009,1351.269,1341.391,107.24,-90.586,60.841,7.250,0.034,1351.156,1341.670,107.30,-56.166,6.251,6.464,0.023,1029.434,1016.283,44.65,-56.097,6.301,6.439,0.023,1031.889,1016.352,44.61
03:14.570,-90.665,60.378,7.190,-0.008,1352.685,1342.099,107.02,-90.914,60.158,7.253,0.034,1352.656,1342.399,107.08,-55.448,6.244,6.466,0.022,1029.434,1017.002,44.14,-55.452,6.348,6.441,0.023,1033.326,1016.998,44.12
03:14.670,-90.984,59.703,7.194,-0.006,1352.685,1342.846,106.80,-91.23,59.472,7.255,0.033,1352.656,1343.155,106.82,-54.733,6.156,6.466,0.021,1030.869,1017.717,43.62,-54.782,6.371,6.441,0.022,1033.326,1017.668,43.70
03:14.770,-91.325,58.995,7.198,-0.003,1354.160,1343.631,106.55,-91.515,58.785,7.258,0.032,1354.168,1343.898,106.56,-54.045,6.14,6.465,0.019,1030.869,1018.405,43.06,-54.155,6.402,6.442,0.021,1034.642,1018.295,43.24
03:14.870,-91.628,58.296,7.202,-0.001,1354.160,1344.370,106.29,-91.81,58.08,7.260,0.032,1354.168,1344.636,106.28,-53.338,6.096,6.465,0.018,1032.275,1019.112,42.56,-53.486,6.439,6.442,0.020,1034.642,1018.964,42.82
03:14.970,-91.916,57.631,7.206,0.002,1355.707,1345.094,106.01,-92.024,57.366,7.262,0.031,1355.676,1345.381,105.99,-52.694,6.155,6.464,0.016,1032.275,1019.756,42.03,-52.82,6.478,6.443,0.019,1035.939,1019.630,42.37
03:15.070,-92.183,56.933,7.210,0.004,1355.707,1345.842,105.75,-92.306,56.692,7.261,0.028,1355.676,1346.076,105.63,-52.044,6.232,6.466,0.016,1033.626,1020.406,41.61,-52.117,6.486,6.443,0.018,1035.939,1020.333,41.93
03:15.170,-92.426,56.246,7.215,0.006,1357.178,1346.538,105.44,-92.575,56.017,7.259,0.026,1357.149,1346.800,105.36,-51.393,6.342,6.469,0.017,1034.940,1021.057,41.21,-51.454,6.526,6.445,0.018,1037.308,1020.996,41.44
03:15.270,-92.675,55.513,7.219,0.008,1357.178,1347.312,105.13,-92.825,55.338,7.258,0.024,1357.149,1347.523,105.07,-50.734,6.405,6.473,0.017,1034.940,1021.716,40.82,-50.821,6.503,6.447,0.019,1037.308,1021.629,41.00
03:15.370,-92.908,54.78,7.223,0.010,1358.680,1348.053,104.78,-93.047,54.677,7.256,0.022,1358.599,1348.186,104.77,-50.098,6.481,6.476,0.018,1034.940,1022.352,40.40,-50.207,6.475,6.449,0.019,1038.604,1022.243,40.53
03:15.470,-93.079,54.045,7.227,0.012,1360.202,1348.808,104.43,-93.237,54.02,7.255,0.019,1359.979,1348.870,104.46,-49.471,6.515,6.480,0.019,1036.242,1022.979,40.01,-49.619,6.466,6.451,0.019,1039.806,1022.831,40.08
03:15.570,-93.231,53.312,7.228,0.012,1360.202,1349.556,104.03,-93.387,53.338,7.254,0.017,1359.979,1349.568,104.13,-48.849,6.513,6.485,0.020,1036.242,1023.601,39.59,-48.981,6.44,6.456,0.020,1039.806,1023.469,39.66
03:15.670,-93.365,52.594,7.230,0.012,1361.680,1350.258,103.62,-93.546,52.62,7.251,0.015,1361.412,1350.266,103.75,-48.242,6.577,6.493,0.023,1037.491,1024.208,39.15,-48.331,6.374,6.465,0.023,1041.097,1024.119,39.19
03:15.770,-93.535,51.853,7.231,0.012,1361.680,1351.017,103.21,-93.682,51.927,7.248,0.013,1361.412,1350.972,103.36,-47.594,6.647,6.502,0.026,1038.753,1024.856,38.76,-47.684,6.405,6.473,0.026,1041.097,1024.766,38.68
03:15.870,-93.663,51.127,7.233,0.012,1361.680,1351.755,102.80,-93.808,51.199,7.246,0.010,1361.412,1351.711,102.96,-46.981,6.735,6.511,0.030,1038.753,1025.470,38.35,-47.028,6.407,6.481,0.030,1041.097,1025.423,38.25
03:15.970,-93.781,50.397,7.235,0.012,1363.176,1352.465,102.38,-93.953,50.488,7.243,0.008,1362.856,1352.396,102.54,-46.319,6.773,6.519,0.033,1038.753,1026.132,37.98,-46.372,6.429,6.490,0.033,1042.400,1026.079,37.78
03:16.070,-93.917,49.644,7.236,0.012,1364.680,1353.228,101.95,-94.038,49.746,7.241,0.006,1364.327,1353.143,102.14,-45.623,6.794,6.528,0.036,1040.034,1026.828,37.54,-45.717,6.496,6.495,0.034,1043.714,1026.734,37.34
03:16.170,-94.014,48.896,7.236,0.011,1364.680,1353.982,101.51,-94.113,49.028,7.234,0.002,1364.327,1353.865,101.67,-44.925,6.759,6.531,0.036,1040.034,1027.526,37.06,-45.067,6.538,6.503,0.036,1043.714,1027.384,36.92
03:16.270,-94.098,48.183,7.235,0.010,1364.680,1354.667,101.05,-94.211,48.272,7.228,-0.001,1364.327,1354.587,101.22,-44.257,6.757,6.534,0.035,1041.428,1028.194,36.55,-44.361,6.619,6.510,0.038,1043.714,1028.090,36.49
03:16.370,-94.176,47.488,7.235,0.009,1366.152,1355.366,100.61,-94.27,47.526,7.221,-0.005,1365.811,1355.335,100.75,-43.629,6.762,6.538,0.035,1041.428,1028.822,36.07,-43.676,6.697,6.518,0.040,1045.075,1028.775,36.05
03:16.470,-94.244,46.742,7.234,0.008,1366.152,1356.083,100.17,-94.289,46.776,7.215,-0.009,1365.811,1356.050,100.26,-42.972,6.761,6.541,0.035,1042.724,1029.479,35.63,-42.981,6.741,6.526,0.042,1045.075,1029.470,35.62
03:16.570,-94.263,46.041,7.236,0.009,1367.600,1356.784,99.69,-94.336,46.036,7.210,-0.011,1367.309,1356.791,99.75,-42.326,6.818,6.546,0.035,1042.724,1030.125,35.17,-42.312,6.784,6.535,0.045,1046.460,1030.139,35.16
03:16.670,-94.298,45.327,7.237,0.008,1367.600,1357.500,99.21,-94.365,45.321,7.205,-0.013,1367.309,1357.507,99.26,-41.601,6.893,6.550,0.035,1044.028,1030.850,34.75,-41.628,6.879,6.544,0.047,1046.460,1030.823,34.72
03:16.770,-94.249,44.639,7.237,0.008,1369.016,1358.149,98.73,-94.364,44.591,7.200,-0.015,1368.765,1358.193,98.77,-40.898,6.848,6.555,0.035,1044.028,1031.553,34.29,-40.947,6.884,6.553,0.049,1047.820,1031.504,34.30
03:16.870,-94.26,43.919,7.237,0.008,1369.016,1358.867,98.21,-94.358,43.899,7.196,-0.017,1368.765,1358.884,98.26,-40.204,6.794,6.559,0.036,1045.456,1032.247,33.76,-40.263,6.904,6.562,0.051,1047.820,1032.188,33.82
03:16.970,-94.252,43.192,7.238,0.007,1370.424,1359.596,97.71,-94.372,43.205,7.191,-0.018,1370.187,1359.578,97.76,-39.535,6.754,6.563,0.036,1045.456,1032.916,33.23,-39.597,6.883,6.572,0.054,1049.185,1032.854,33.35
03:17.070,-94.195,42.495,7.237,0.006,1370.424,1360.260,97.19,-94.321,42.496,7.189,-0.018,1370.187,1360.249,97.28,-38.889,6.712,6.569,0.037,1046.822,1033.563,32.73,-38.907,6.825,6.581,0.055,1049.185,1033.545,32.87
03:17.170,-94.131,41.786,7.236,0.006,1371.849,1360.973,96.65,-94.248,41.773,7.187,-0.018,1371.590,1360.976,96.74,-38.23,6.668,6.575,0.038,1048.129,1034.222,32.24,-38.224,6.777,6.590,0.057,1050.543,1034.228,32.34
03:17.270,-94.061,41.051,7.235,0.005,1371.849,1361.712,96.11,-94.154,41.059,7.185,-0.018,1371.590,1361.696,96.18,-37.559,6.63,6.581,0.039,1048.129,1034.893,31.75,-37.535,6.729,6.599,0.059,1050.543,1034.917,31.82
03:17.370,-93.971,40.288,7.234,0.004,1373.299,1362.444,95.54,-94.058,40.341,7.183,-0.018,1373.036,1362.379,95.61,-36.84,6.582,6.586,0.040,1048.129,1035.612,31.25,-36.84,6.716,6.608,0.060,1051.918,1035.612,31.30
03:17.470,-93.868,39.56,7.233,0.003,1373.299,1363.180,94.94,-93.964,39.618,7.180,-0.019,1373.036,1363.110,95.03,-36.164,6.556,6.592,0.040,1049.521,1036.288,30.70,-36.146,6.711,6.617,0.062,1051.918,1036.306,30.80
03:17.570,-93.768,38.797,7.231,0.002,1374.802,1363.950,94.35,-93.839,38.877,7.175,-0.020,1374.489,1363.861,94.46,-35.462,6.533,6.596,0.040,1050.899,1036.990,30.21,-35.414,6.691,6.626,0.063,1053.307,1037.038,30.30
03:17.670,-93.652,38.042,7.230,0.001,1376.335,1364.676,93.74,-93.691,38.129,7.169,-0.022,1376.002,1364.583,93.84,-34.799,6.488,6.599,0.040,1050.899,1037.653,29.69,-34.72,6.654,6.633,0.063,1054.734,1037.732,29.77
03:17.770,-93.533,37.303,7.228,0.000,1376.335,1365.425,93.12,-93.541,37.397,7.163,-0.024,1376.002,1365.331,93.21,-34.153,6.452,6.602,0.039,1052.210,1038.299,29.19,-34.034,6.626,6.639,0.063,1054.734,1038.418,29.26
03:17.870,-93.389,36.582,7.227,-0.001,1376.335,1366.123,92.52,-93.378,36.674,7.158,-0.025,1376.002,1366.036,92.59,-33.524,6.465,6.604,0.038,1052.210,1038.928,28.71,-33.365,6.585,6.646,0.063,1054.734,1039.087,28.75
03:17.970,-93.216,35.855,7.225,-0.002,1377.818,1366.871,91.90,-93.189,35.968,7.152,-0.027,1377.490,1366.768,91.96,-32.858,6.467,6.607,0.037,1052.210,1039.594,28.28,-32.696,6.569,6.653,0.063,1056.090,1039.756,28.25
03:18.070,-93.046,35.116,7.227,-0.001,1377.818,1367.630,91.27,-93.018,35.263,7.148,-0.027,1377.490,1367.493,91.33,-32.21,6.451,6.609,0.036,1053.505,1040.242,27.81,-32.083,6.541,6.655,0.061,1056.090,1040.369,27.76
03:18.170,-92.846,34.378,7.229,0.000,1379.323,1368.350,90.62,-92.848,34.578,7.144,-0.028,1378.946,1368.158,90.71,-31.538,6.451,6.611,0.035,1054.825,1040.914,27.34,-31.407,6.52,6.658,0.059,1057.372,1041.045,27.31
03:18.270,-92.633,33.692,7.232,0.001,1380.805,1369.069,89.96,-92.654,33.921,7.141,-0.028,1380.336,1368.845,90.10,-30.889,6.456,6.613,0.034,1054.825,1041.563,26.86,-30.783,6.538,6.661,0.058,1058.672,1041.670,26.82
03:18.370,-92.402,32.992,7.234,0.002,1380.805,1369.806,89.33,-92.436,33.251,7.137,-0.028,1380.336,1369.549,89.50,-30.225,6.454,6.615,0.033,1056.138,1042.228,26.41,-30.114,6.558,6.664,0.056,1058.672,1042.339,26.39
03:18.470,-92.164,32.294,7.236,0.003,1382.279,1370.504,88.67,-92.21,32.587,7.133,-0.029,1381.741,1370.213,88.87,-29.574,6.456,6.617,0.033,1056.138,1042.879,25.94,-29.462,6.563,6.667,0.054,1059.993,1042.991,25.93
03:18.570,-91.892,31.595,7.236,0.004,1382.279,1371.255,88.01,-91.952,31.955,7.132,-0.028,1381.741,1370.896,88.24,-28.923,6.468,6.619,0.031,1056.138,1043.530,25.48,-28.795,6.586,6.665,0.050,1059.993,1043.658,25.47
03:18.670,-91.612,30.931,7.238,0.004,1383.749,1371.974,87.32,-91.688,31.323,7.133,-0.026,1383.108,1371.580,87.62,-28.292,6.493,6.620,0.030,1057.440,1044.161,25.03,-28.148,6.599,6.661,0.045,1061.307,1044.305,25.02
03:18.770,-91.336,30.242,7.239,0.005,1383.749,1372.678,86.65,-91.419,30.672,7.133,-0.024,1383.108,1372.251,86.98,-27.639,6.527,6.621,0.029,1058.725,1044.814,24.60,-27.471,6.599,6.658,0.041,1061.307,1044.982,24.57
03:18.870,-91.028,29.565,7.241,0.005,1383.749,1373.422,85.97,-91.133,30.046,7.134,-0.022,1383.108,1372.939,86.33,-26.983,6.55,6.622,0.027,1058.725,1045.470,24.16,-26.827,6.594,6.654,0.036,1061.307,1045.626,24.09
03:18.970,-90.687,28.871,7.242,0.006,1385.234,1374.157,85.27,-90.824,29.387,7.134,-0.020,1384.500,1373.666,85.69,-26.302,6.578,6.622,0.026,1058.725,1046.151,23.71,-26.143,6.619,6.650,0.031,1062.628,1046.310,23.63
03:19.070,-90.356,28.241,7.237,0.003,1385.234,1374.869,84.54,-90.498,28.71,7.133,-0.020,1384.500,1374.386,85.00,-25.621,6.604,6.622,0.024,1060.062,1046.832,23.25,-25.45,6.659,6.644,0.027,1062.628,1047.003,23.17
03:19.170,-90.001,27.589,7.232,0.000,1386.718,1375.610,83.86,-90.133,28.061,7.132,-0.019,1385.979,1375.129,84.29,-24.954,6.622,6.621,0.023,1060.062,1047.499,22.79,-24.816,6.676,6.637,0.022,1064.006,1047.637,22.70
03:19.270,-89.621,26.939,7.226,-0.004,1388.213,1376.325,83.15,-89.753,27.4,7.131,-0.019,1387.486,1375.890,83.58,-24.271,6.629,6.620,0.021,1061.410,1048.182,22.33,-24.167,6.672,6.631,0.017,1065.289,1048.286,22.27
03:19.370,-89.263,26.308,7.221,-0.007,1388.213,1377.051,82.42,-89.393,26.733,7.130,-0.018,1387.486,1376.618,82.84,-23.625,6.651,6.619,0.019,1061.410,1048.828,21.85,-23.534,6.674,6.624,0.012,1065.289,1048.919,21.81
03:19.470,-88.887,25.705,7.216,-0.010,1388.213,1377.761,81.72,-89.006,26.083,7.129,-0.018,1387.486,1377.374,82.11,-22.959,6.665,6.618,0.017,1062.739,1049.494,21.41,-22.924,6.656,6.618,0.007,1065.289,1049.529,21.36
03:19.570,-88.494,25.094,7.210,-0.013,1389.648,1378.459,81.03,-88.625,25.45,7.130,-0.016,1389.000,1378.089,81.38,-22.295,6.655,6.619,0.017,1062.739,1050.159,20.95,-22.312,6.622,6.614,0.005,1066.532,1050.142,20.92
03:19.670,-88.09,24.505,7.202,-0.016,1389.648,1379.174,80.32,-88.225,24.827,7.130,-0.015,1389.000,1378.829,80.66,-21.615,6.643,6.621,0.017,1064.069,1050.839,20.47,-21.678,6.609,6.613,0.004,1066.532,1050.776,20.46
03:19.770,-87.686,23.923,7.193,-0.020,1391.088,1379.882,79.62,-87.8,24.233,7.131,-0.014,1390.479,1379.559,79.94,-20.966,6.653,6.623,0.017,1065.398,1051.488,19.98,-21.05,6.625,6.612,0.003,1067.778,1051.404,20.00
03:19.870,-87.278,23.358,7.185,-0.024,1391.088,1380.546,78.92,-87.386,23.629,7.131,-0.013,1390.479,1380.263,79.22,-20.294,6.66,6.625,0.017,1065.398,1052.160,19.53,-20.391,6.617,6.611,0.003,1067.778,1052.063,19.57
03:19.970,-86.882,22.823,7.177,-0.027,1392.493,1381.212,78.23,-86.976,23.045,7.132,-0.012,1391.941,1380.977,78.50,-19.646,6.643,6.627,0.017,1065.398,1052.808,19.06,-19.742,6.588,6.611,0.002,1069.065,1052.712,19.10
03:20.070,-86.459,22.241,7.169,-0.031,1392.493,1381.932,77.57,-86.538,22.47,7.136,-0.010,1391.941,1381.700,77.80,-18.989,6.645,6.631,0.018,1066.718,1053.465,18.59,-19.083,6.575,6.613,0.003,1069.065,1053.371,18.62
03:20.170,-86.03,21.702,7.163,-0.033,1393.878,1382.589,76.86,-86.106,21.875,7.139,-0.007,1393.377,1382.407,77.08,-18.318,6.643,6.635,0.020,1068.046,1054.136,18.13,-18.409,6.519,6.615,0.004,1070.373,1054.045,18.14
03:20.270,-85.594,21.177,7.156,-0.035,1395.249,1383.271,76.18,-85.68,21.295,7.142,-0.005,1394.831,1383.126,76.35,-17.633,6.619,6.640,0.021,1068.046,1054.821,17.65,-17.733,6.435,6.617,0.005,1071.730,1054.721,17.63
03:20.370,-85.105,20.648,7.149,-0.037,1395.249,1383.992,75.50,-85.188,20.732,7.146,-0.003,1394.831,1383.874,75.64,-16.936,6.578,6.644,0.022,1069.429,1055.518,17.15,-17.041,6.366,6.619,0.006,1071.730,1055.413,17.09
03:20.470,-84.633,20.123,7.142,-0.039,1396.675,1384.671,74.78,-84.701,20.184,7.149,-0.001,1396.311,1384.580,74.90,-16.263,6.56,6.648,0.023,1069.429,1056.191,16.63,-16.345,6.347,6.621,0.006,1073.120,1056.109,16.55
03:20.570,-84.174,19.649,7.135,-0.041,1396.675,1385.332,74.07,-84.214,19.641,7.150,0.000,1396.311,1385.311,74.16,-15.59,6.548,6.651,0.024,1069.429,1056.864,16.14,-15.66,6.333,6.624,0.008,1073.120,1056.794,16.05
